ApplicantID,Applicant Full Name,Application Status,Application Date,Application Year,Application Month,Days Since Application,Gender,Age At Application,Education Level,Years Of Experience,Current Job Department,Education Score,Experience Score,Candidate Score,Age Advantage Score,Candidate Ranking score,Candidate Ranking Category,Expected Salary Band,Is Selected Flag,Is Rejected Flag
1612,Shannon Bolton,In Review,2023-05-30,2023,5,909,Male,60,Master's Degree,7,Not Mentioned,4,3,3.4,1,5.3,Good candidates,Mid Range,0,0
1613,Cynthia Torres,Offered,2023-07-22,2023,7,856,Other,46,High School,5,Not Mentioned,1,3,2.2,1,3.5,Weak candidates,Mid Range,1,0
1614,Teresa Mclaughlin,Pending Review,2023-07-03,2023,7,875,Other,46,PhD,9,hydrographic,5,4,4.4,1,7.02,"Strong fit, top candidates",Mid Range,0,0
1615,Brandon Kelley,Pending Review,2023-08-04,2023,8,843,Male,50,High School,13,Not Mentioned,1,5,3.4,1,5.3,Good candidates,High Range,0,0
1616,Jonathan Murray,Interviewing,2023-05-23,2023,5,916,Female,28,Master's Degree,3,Scotland,4,2,2.8,3,4.8,Good candidates,High Range,0,0
1617,Aaron Green,Rejected,2023-07-27,2023,7,851,Female,28,Bachelor's Degree,13,community,3,5,4.2,3,6.69,"Strong fit, top candidates",High Range,0,1
1618,Johnny Sanders,Pending Review,2023-06-11,2023,6,897,Female,33,High School,5,Not Mentioned,1,3,2.2,3,3.9,Weak candidates,High Range,0,0
1619,Madison Harris,In Review,2023-06-19,2023,6,889,Female,48,Bachelor's Degree,13,histocompatibility and immunogenetics,3,5,4.2,1,7.025,"Strong fit, top candidates",High Range,0,0
1620,Kelly Potts,In Review,2023-06-11,2023,6,897,Female,22,High School,18,mining,1,5,3.4,1,5.3,Good candidates,High Range,0,0
1621,Brian Berg,In Review,2023-07-04,2023,7,874,Other,20,Bachelor's Degree,17,Not Mentioned,3,5,4.2,1,6.5,"Strong fit, top candidates",High Range,0,0
1622,Diane Bullock,Pending Review,2023-07-27,2023,7,851,Male,50,Bachelor's Degree,13,Not Mentioned,3,5,4.2,1,6.5,"Strong fit, top candidates",Mid Range,0,0
1623,Jennifer Ramirez,In Review,2023-06-24,2023,6,884,Other,35,High School,13,Not Mentioned,1,5,3.4,3,5.7,Good candidates,High Range,0,0
1624,Tina Andrews,Interviewing,2023-07-14,2023,7,864,Other,37,PhD,18,Not Mentioned,5,5,5,2,7.9,"Strong fit, top candidates",High Range,0,0
1625,Nathaniel Martin,Offered,2023-05-31,2023,5,908,Female,47,Bachelor's Degree,11,land/geomatics,3,5,4.2,1,6.71,"Strong fit, top candidates",High Range,1,0
1626,Rachel Ward,Pending Review,2023-05-15,2023,5,924,Female,38,PhD,11,interior/spatial,5,5,5,2,8.025,"Strong fit, top candidates",High Range,0,0
1627,Jennifer Castillo,Interviewing,2023-07-12,2023,7,866,Other,49,PhD,0,manufacturing,5,1,2.6,1,4.36,Good candidates,Mid Range,0,0
1628,Micheal Wagner,Offered,2023-07-29,2023,7,849,Other,59,PhD,8,Not Mentioned,5,4,4.4,1,6.8,"Strong fit, top candidates",High Range,1,0
1629,Joseph Coleman,In Review,2023-06-06,2023,6,902,Male,59,PhD,6,molecular,5,3,3.8,1,6.28,"Strong fit, top candidates",High Range,0,0
1630,Alicia Howell,Pending Review,2023-07-16,2023,7,862,Other,49,Master's Degree,8,Not Mentioned,4,4,4,1,6.2,"Strong fit, top candidates",High Range,0,0
1631,Thomas Smith,Interviewing,2023-07-02,2023,7,876,Other,37,PhD,12,industrial,5,5,5,2,8.4,"Strong fit, top candidates",High Range,0,0
1632,Misty Davenport,Pending Review,2023-07-06,2023,7,872,Other,36,Bachelor's Degree,12,Not Mentioned,3,5,4.2,2,6.7,"Strong fit, top candidates",High Range,0,0
1633,Linda Salazar,Interviewing,2023-06-02,2023,6,906,Other,21,Bachelor's Degree,12,Not Mentioned,3,5,4.2,1,6.5,"Strong fit, top candidates",Mid Range,0,0
1634,Donald Larson,Interviewing,2023-08-02,2023,8,845,Male,30,PhD,18,Not Mentioned,5,5,5,3,8.1,"Strong fit, top candidates",High Range,0,0
1635,Julia Huynh,Interviewing,2023-05-22,2023,5,917,Female,36,High School,17,Not Mentioned,1,5,3.4,2,5.5,Good candidates,Mid Range,0,0
1636,Chris Vega,Rejected,2023-07-18,2023,7,860,Male,45,PhD,2,Not Mentioned,5,2,3.2,2,5.2,Good candidates,High Range,0,1
1637,Scott York,Interviewing,2023-07-18,2023,7,860,Other,60,Bachelor's Degree,0,government,3,1,1.8,1,3.035,Weak candidates,Mid Range,0,0
1638,Julie Williams,Rejected,2023-05-16,2023,5,923,Male,37,Bachelor's Degree,13,Not Mentioned,3,5,4.2,2,6.7,"Strong fit, top candidates",Mid Range,0,1
1639,Christopher Smith,Pending Review,2023-05-14,2023,5,925,Other,46,PhD,1,Not Mentioned,5,1,2.6,1,4.1,Good candidates,High Range,0,0
1640,Donald Morales,Pending Review,2023-05-07,2023,5,932,Male,48,Master's Degree,9,planning and development,4,4,4,1,6.4,"Strong fit, top candidates",High Range,0,0
1641,Dennis Finley,Pending Review,2023-06-14,2023,6,894,Male,24,High School,19,music,1,5,3.4,1,5.385,Good candidates,High Range,0,0
1642,Kenneth Robinson,Interviewing,2023-05-31,2023,5,908,Male,48,High School,6,Not Mentioned,1,3,2.2,1,3.5,Weak candidates,Mid Range,0,0
1643,Stephanie Stokes,Pending Review,2023-07-11,2023,7,867,Other,48,Bachelor's Degree,13,Not Mentioned,3,5,4.2,1,6.5,"Strong fit, top candidates",High Range,0,0
1644,Joshua Perez,Interviewing,2023-06-02,2023,6,906,Other,24,Bachelor's Degree,11,Not Mentioned,3,5,4.2,1,6.5,"Strong fit, top candidates",High Range,0,0
1645,William Williams,Offered,2023-06-05,2023,6,903,Other,22,Master's Degree,13,Not Mentioned,4,5,4.6,1,7.1,"Strong fit, top candidates",High Range,1,0
1646,Katherine Bender,Pending Review,2023-07-16,2023,7,862,Other,19,PhD,15,hospital,5,5,5,1,7.7,"Strong fit, top candidates",High Range,0,0
1647,Michael Wood,Rejected,2023-05-25,2023,5,914,Male,45,High School,5,Not Mentioned,1,3,2.2,2,3.7,Weak candidates,Mid Range,0,1
1648,Kathy Cook,Offered,2023-05-21,2023,5,918,Other,33,Master's Degree,14,Not Mentioned,4,5,4.6,3,7.5,"Strong fit, top candidates",Mid Range,1,0
1649,Jesse Sanchez,In Review,2023-06-26,2023,6,882,Other,55,High School,17,Not Mentioned,1,5,3.4,1,5.3,Good candidates,Mid Range,0,0
1650,Kathleen Roberts,Interviewing,2023-05-24,2023,5,915,Female,24,Master's Degree,14,Not Mentioned,4,5,4.6,1,7.1,"Strong fit, top candidates",High Range,0,0
1651,Melinda Young,Offered,2023-05-27,2023,5,912,Other,37,High School,8,Not Mentioned,1,4,2.8,2,4.6,Good candidates,High Range,1,0
1652,Dustin Sutton,Rejected,2023-06-28,2023,6,880,Other,31,Bachelor's Degree,14,Not Mentioned,3,5,4.2,3,6.9,"Strong fit, top candidates",Mid Range,0,1
1653,Joshua Gray,Rejected,2023-07-14,2023,7,864,Other,20,Master's Degree,10,Not Mentioned,4,4,4,1,6.2,"Strong fit, top candidates",High Range,0,1
1654,Hannah Jackson,Offered,2023-07-24,2023,7,854,Other,60,High School,17,Not Mentioned,1,5,3.4,1,5.3,Good candidates,High Range,1,0
1655,Justin Rowe,Interviewing,2023-05-14,2023,5,925,Male,40,High School,10,Not Mentioned,1,4,2.8,2,4.6,Good candidates,Mid Range,0,0
1656,Curtis Booth,Interviewing,2023-07-17,2023,7,861,Male,42,High School,1,Not Mentioned,1,1,1,2,1.9,Weak candidates,High Range,0,0
1657,Andre Smith,Offered,2023-05-09,2023,5,930,Other,39,Master's Degree,2,Not Mentioned,4,2,2.8,2,4.6,Good candidates,High Range,1,0
1658,Randall Miller,Pending Review,2023-06-21,2023,6,887,Other,37,PhD,1,furniture,5,1,2.6,2,4.3,Good candidates,Mid Range,0,0
1659,Stefanie Moreno,In Review,2023-08-01,2023,8,846,Male,41,PhD,18,Not Mentioned,5,5,5,2,7.9,"Strong fit, top candidates",Mid Range,0,0
1660,Dawn Cowan,Rejected,2023-08-03,2023,8,844,Male,43,Bachelor's Degree,9,Not Mentioned,3,4,3.6,2,5.8,Good candidates,High Range,0,1
1661,Thomas Gross,Interviewing,2023-06-22,2023,6,886,Female,48,PhD,1,Not Mentioned,5,1,2.6,1,4.1,Good candidates,High Range,0,0
1662,Michael Pena,Interviewing,2023-05-29,2023,5,910,Other,30,Master's Degree,8,Not Mentioned,4,4,4,3,6.6,"Strong fit, top candidates",High Range,0,0
1663,Zachary Proctor,Rejected,2023-05-24,2023,5,915,Other,54,High School,1,Not Mentioned,1,1,1,1,1.7,Weak candidates,Mid Range,0,1
1664,Sandra Church,Interviewing,2023-06-14,2023,6,894,Other,60,Master's Degree,18,Not Mentioned,4,5,4.6,1,7.1,"Strong fit, top candidates",High Range,0,0
1665,Cheyenne Murphy,Offered,2023-07-01,2023,7,877,Female,54,PhD,3,multimedia,5,2,3.2,1,5.08,Good candidates,High Range,1,0
1666,Meredith Rojas,In Review,2023-05-10,2023,5,929,Other,56,Master's Degree,11,Not Mentioned,4,5,4.6,1,7.1,"Strong fit, top candidates",Mid Range,0,0
1667,Bobby Bailey,Pending Review,2023-05-25,2023,5,914,Other,42,High School,20,Not Mentioned,1,5,3.4,2,5.5,Good candidates,High Range,0,0
1668,Teresa Williams,In Review,2023-05-28,2023,5,911,Male,32,High School,18,Not Mentioned,1,5,3.4,3,5.7,Good candidates,Mid Range,0,0
1669,Jordan Gallegos,Offered,2023-05-18,2023,5,921,Male,29,High School,1,Not Mentioned,1,1,1,3,2.1,Weak candidates,High Range,1,0
1670,Samantha Perez,Interviewing,2023-06-06,2023,6,902,Female,36,Master's Degree,9,Not Mentioned,4,4,4,2,6.4,"Strong fit, top candidates",High Range,0,0
1671,Jimmy Jones,Interviewing,2023-05-24,2023,5,915,Male,37,Bachelor's Degree,13,Not Mentioned,3,5,4.2,2,6.7,"Strong fit, top candidates",Mid Range,0,0
1672,Andrea Allen,In Review,2023-06-24,2023,6,884,Other,58,PhD,11,Not Mentioned,5,5,5,1,7.7,"Strong fit, top candidates",High Range,0,0
1673,Cathy Garner,In Review,2023-05-08,2023,5,931,Female,28,High School,12,Not Mentioned,1,5,3.4,3,5.7,Good candidates,High Range,0,0
1674,Linda Myers,Pending Review,2023-06-28,2023,6,880,Male,30,High School,18,electrical,1,5,3.4,3,6.04,"Strong fit, top candidates",High Range,0,0
1675,Ryan Martinez,Offered,2023-07-29,2023,7,849,Other,35,Master's Degree,4,Not Mentioned,4,2,2.8,3,4.8,Good candidates,High Range,1,0
1676,Mary Miles,In Review,2023-06-12,2023,6,896,Other,29,PhD,17,Not Mentioned,5,5,5,3,8.1,"Strong fit, top candidates",Mid Range,0,0
1677,Lisa Ellis,Interviewing,2023-07-02,2023,7,876,Male,28,High School,1,community,1,1,1,3,2.05,Weak candidates,Mid Range,0,0
1678,Kelly Williams,Rejected,2023-05-13,2023,5,926,Other,29,Master's Degree,13,diagnostic,4,5,4.6,3,8.075,"Strong fit, top candidates",High Range,0,1
1679,Lonnie Garcia,Pending Review,2023-06-25,2023,6,883,Female,40,Bachelor's Degree,0,Not Mentioned,3,1,1.8,2,3.1,Weak candidates,High Range,0,0
1680,Victoria Fletcher,In Review,2023-06-19,2023,6,889,Male,43,PhD,2,Not Mentioned,5,2,3.2,2,5.2,Good candidates,High Range,0,0
1681,George Williams,Pending Review,2023-05-31,2023,5,908,Male,25,PhD,6,Not Mentioned,5,3,3.8,3,6.3,"Strong fit, top candidates",High Range,0,0
1682,Laura Smith,Interviewing,2023-05-16,2023,5,923,Male,19,High School,3,counselling,1,2,1.6,1,2.6,Weak candidates,Mid Range,0,0
1683,Monica Murray,Pending Review,2023-07-11,2023,7,867,Male,44,Bachelor's Degree,16,Not Mentioned,3,5,4.2,2,6.7,"Strong fit, top candidates",High Range,0,0
1684,Sarah Peck,Offered,2023-06-15,2023,6,893,Male,53,Master's Degree,13,Not Mentioned,4,5,4.6,1,7.1,"Strong fit, top candidates",Mid Range,1,0
1685,David Cook,Offered,2023-05-22,2023,5,917,Male,57,PhD,11,Not Mentioned,5,5,5,1,7.7,"Strong fit, top candidates",High Range,1,0
1686,Jennifer Franklin,Offered,2023-05-09,2023,5,930,Female,43,High School,20,building services,1,5,3.4,2,5.67,Good candidates,High Range,1,0
1687,Olivia Sutton,Pending Review,2023-07-20,2023,7,858,Female,60,PhD,9,Not Mentioned,5,4,4.4,1,6.8,"Strong fit, top candidates",High Range,0,0
1688,Elizabeth Ruiz,Rejected,2023-07-27,2023,7,851,Female,26,Bachelor's Degree,2,Not Mentioned,3,2,2.4,3,4.2,Good candidates,High Range,0,1
1689,Laura Anderson,Offered,2023-06-24,2023,6,884,Female,50,Master's Degree,7,Not Mentioned,4,3,3.4,1,5.3,Good candidates,High Range,1,0
1690,Kenneth Wilson,Interviewing,2023-06-25,2023,6,883,Other,57,PhD,20,Not Mentioned,5,5,5,1,7.7,"Strong fit, top candidates",Mid Range,0,0
1691,Thomas Allen,Pending Review,2023-07-19,2023,7,859,Female,42,PhD,10,Not Mentioned,5,4,4.4,2,7,"Strong fit, top candidates",High Range,0,0
1692,Ashley Meyer,In Review,2023-07-31,2023,7,847,Other,52,PhD,9,occupational,5,4,4.4,1,6.8,"Strong fit, top candidates",Mid Range,0,0
1693,David Hebert,In Review,2023-06-02,2023,6,906,Other,23,Bachelor's Degree,10,Not Mentioned,3,4,3.6,1,5.6,Good candidates,Mid Range,0,0
1694,Ruben Waters,Pending Review,2023-05-09,2023,5,930,Female,56,Master's Degree,18,Not Mentioned,4,5,4.6,1,7.1,"Strong fit, top candidates",High Range,0,0
1695,Nichole Murphy,Offered,2023-06-14,2023,6,894,Other,36,PhD,6,Not Mentioned,5,3,3.8,2,6.1,"Strong fit, top candidates",High Range,1,0
1696,Justin Sanford,In Review,2023-05-13,2023,5,926,Male,30,PhD,16,Not Mentioned,5,5,5,3,8.1,"Strong fit, top candidates",High Range,0,0
1697,Rachel Gonzalez,Pending Review,2023-05-14,2023,5,925,Female,56,Master's Degree,7,Not Mentioned,4,3,3.4,1,5.3,Good candidates,High Range,0,0
1698,Natalie Williams,Pending Review,2023-07-30,2023,7,848,Female,36,Bachelor's Degree,2,Not Mentioned,3,2,2.4,2,4,Good candidates,High Range,0,0
1699,Tina Hurley,In Review,2023-05-27,2023,5,912,Female,39,PhD,3,Not Mentioned,5,2,3.2,2,5.2,Good candidates,Mid Range,0,0
1700,Carol Mitchell,Rejected,2023-06-20,2023,6,888,Other,26,High School,5,Not Mentioned,1,3,2.2,3,3.9,Weak candidates,High Range,0,1
1701,Claudia Bruce,Pending Review,2023-07-17,2023,7,861,Other,58,High School,2,Not Mentioned,1,2,1.6,1,2.6,Weak candidates,High Range,0,0
1702,Patrick Cruz,In Review,2023-07-05,2023,7,873,Male,22,Master's Degree,4,multimedia,4,2,2.8,1,4.47,Good candidates,Mid Range,0,0
1703,Aaron Caldwell,Offered,2023-07-22,2023,7,856,Female,58,Bachelor's Degree,18,Not Mentioned,3,5,4.2,1,6.5,"Strong fit, top candidates",Mid Range,1,0
1704,Elizabeth Stanton,In Review,2023-07-25,2023,7,853,Male,32,Master's Degree,1,Not Mentioned,4,1,2.2,3,3.9,Weak candidates,High Range,0,0
1705,Stephen Fernandez,In Review,2023-07-02,2023,7,876,Female,47,Bachelor's Degree,19,Not Mentioned,3,5,4.2,1,6.5,"Strong fit, top candidates",Mid Range,0,0
1706,Daniel Marks,Rejected,2023-07-06,2023,7,872,Female,60,Master's Degree,8,Not Mentioned,4,4,4,1,6.2,"Strong fit, top candidates",Mid Range,0,1
1707,Elizabeth Jenkins,Interviewing,2023-05-23,2023,5,916,Female,34,High School,5,higher education,1,3,2.2,3,4.01,Good candidates,Mid Range,0,0
1708,Deborah Johnson,In Review,2023-08-05,2023,8,842,Male,37,Master's Degree,2,Not Mentioned,4,2,2.8,2,4.6,Good candidates,High Range,0,0
1709,Kristie Moore,Rejected,2023-06-18,2023,6,890,Female,42,PhD,1,television/film/video,5,1,2.6,2,4.3,Good candidates,Mid Range,0,1
1710,Brianna Mitchell,Pending Review,2023-05-07,2023,5,932,Other,25,Bachelor's Degree,16,chartered public finance,3,5,4.2,3,7.53,"Strong fit, top candidates",High Range,0,0
1711,David Lewis,Offered,2023-07-31,2023,7,847,Other,21,Bachelor's Degree,0,Not Mentioned,3,1,1.8,1,2.9,Weak candidates,High Range,1,0
1712,James Stanley,In Review,2023-07-17,2023,7,861,Female,55,PhD,10,Not Mentioned,5,4,4.4,1,6.8,"Strong fit, top candidates",Mid Range,0,0
1713,Susan Wagner,Offered,2023-06-03,2023,6,905,Other,38,Master's Degree,11,Not Mentioned,4,5,4.6,2,7.3,"Strong fit, top candidates",High Range,1,0
1714,Brandy Paul,Pending Review,2023-07-16,2023,7,862,Male,36,High School,19,Not Mentioned,1,5,3.4,2,5.5,Good candidates,Mid Range,0,0
1715,Kristin Allen,Pending Review,2023-07-04,2023,7,874,Male,21,Master's Degree,19,Not Mentioned,4,5,4.6,1,7.1,"Strong fit, top candidates",High Range,0,0
1716,Jessica Ferguson,Rejected,2023-05-23,2023,5,916,Female,61,PhD,3,theatre/television/film,5,2,3.2,1,5.08,Good candidates,Mid Range,0,1
1717,Gabrielle Smith,Rejected,2023-07-06,2023,7,872,Male,24,Bachelor's Degree,19,Not Mentioned,3,5,4.2,1,6.5,"Strong fit, top candidates",Mid Range,0,1
1718,Todd Huff,Offered,2023-07-26,2023,7,852,Female,50,Bachelor's Degree,3,chemical,3,2,2.4,1,3.8,Weak candidates,High Range,1,0
1719,Jason Hoffman,In Review,2023-06-09,2023,6,899,Female,50,PhD,12,television/film/video,5,5,5,1,7.7,"Strong fit, top candidates",Mid Range,0,0
1720,Sean Robinson,Offered,2023-08-04,2023,8,843,Male,49,Bachelor's Degree,0,Not Mentioned,3,1,1.8,1,2.9,Weak candidates,Mid Range,1,0
1721,Christopher Jones,Offered,2023-05-08,2023,5,931,Male,54,Master's Degree,3,dance movement,4,2,2.8,1,4.4,Good candidates,High Range,1,0
1722,Michael Burgess,Rejected,2023-08-02,2023,8,845,Female,47,Bachelor's Degree,4,further education,3,2,2.4,1,3.92,Weak candidates,High Range,0,1
1723,Kevin Reynolds,Interviewing,2023-05-26,2023,5,913,Male,38,PhD,1,Not Mentioned,5,1,2.6,2,4.3,Good candidates,High Range,0,0
1724,James Boone,Offered,2023-07-29,2023,7,849,Female,57,Bachelor's Degree,10,electronics,3,4,3.6,1,5.96,Good candidates,High Range,1,0
1725,Kimberly Carter,Offered,2023-07-09,2023,7,869,Female,49,Master's Degree,19,Not Mentioned,4,5,4.6,1,7.1,"Strong fit, top candidates",Mid Range,1,0
1726,Tiffany Young,Rejected,2023-07-14,2023,7,864,Female,49,High School,8,Not Mentioned,1,4,2.8,1,4.4,Good candidates,Mid Range,0,1
1727,Kayla James,Offered,2023-06-03,2023,6,905,Male,24,High School,8,building control,1,4,2.8,1,4.54,Good candidates,High Range,1,0
1728,Mark Gomez,In Review,2023-06-18,2023,6,890,Female,53,High School,15,land,1,5,3.4,1,5.47,Good candidates,High Range,0,0
1729,Jeffrey Mclaughlin,In Review,2023-07-28,2023,7,850,Male,54,PhD,0,Not Mentioned,5,1,2.6,1,4.1,Good candidates,High Range,0,0
1730,Paul Long,Interviewing,2023-06-05,2023,6,903,Male,30,PhD,18,Not Mentioned,5,5,5,3,8.1,"Strong fit, top candidates",Mid Range,0,0
1731,Gerald Reed,In Review,2023-06-22,2023,6,886,Male,57,Master's Degree,7,Not Mentioned,4,3,3.4,1,5.3,Good candidates,Mid Range,0,0
1732,James Howard,Offered,2023-06-21,2023,6,887,Male,24,PhD,19,Not Mentioned,5,5,5,1,7.7,"Strong fit, top candidates",High Range,1,0
1733,Cheryl Rivera,Rejected,2023-05-14,2023,5,925,Female,25,Bachelor's Degree,18,Not Mentioned,3,5,4.2,3,6.9,"Strong fit, top candidates",Mid Range,0,1
1734,Paul Collins,Interviewing,2023-07-16,2023,7,862,Female,28,High School,9,Not Mentioned,1,4,2.8,3,4.8,Good candidates,Mid Range,0,0
1735,Shawn Shepard,Interviewing,2023-08-05,2023,8,842,Other,55,High School,6,Not Mentioned,1,3,2.2,1,3.5,Weak candidates,Mid Range,0,0
1736,Timothy Rhodes,Pending Review,2023-05-19,2023,5,920,Male,27,PhD,1,Not Mentioned,5,1,2.6,3,4.5,Good candidates,High Range,0,0
1737,Joseph Black,In Review,2023-06-03,2023,6,905,Female,25,PhD,10,Not Mentioned,5,4,4.4,3,7.2,"Strong fit, top candidates",High Range,0,0
1738,Emily Ward,Rejected,2023-06-07,2023,6,901,Female,34,High School,9,Not Mentioned,1,4,2.8,3,4.8,Good candidates,High Range,0,1
1739,Natalie Castillo,Rejected,2023-07-31,2023,7,847,Male,30,High School,1,Not Mentioned,1,1,1,3,2.1,Weak candidates,Mid Range,0,1
1740,John Davis,Rejected,2023-06-23,2023,6,885,Other,49,Bachelor's Degree,7,Not Mentioned,3,3,3,1,4.7,Good candidates,Mid Range,0,1
1741,Alex Davis,Interviewing,2023-05-07,2023,5,932,Male,34,PhD,7,Not Mentioned,5,3,3.8,3,6.3,"Strong fit, top candidates",Mid Range,0,0
1742,Derrick Levy,Rejected,2023-06-05,2023,6,903,Female,36,PhD,16,broadcasting/film/video,5,5,5,2,8.025,"Strong fit, top candidates",Mid Range,0,1
1743,Jordan Love,In Review,2023-07-19,2023,7,859,Other,56,Master's Degree,4,multimedia,4,2,2.8,1,4.47,Good candidates,Mid Range,0,0
1744,Tammy Drake,Interviewing,2023-05-10,2023,5,929,Female,61,Bachelor's Degree,18,energy,3,5,4.2,1,6.5,"Strong fit, top candidates",High Range,0,0
1745,Joseph Crane,Rejected,2023-07-22,2023,7,856,Female,49,PhD,14,magazine,5,5,5,1,7.825,"Strong fit, top candidates",High Range,0,1
1746,Carlos Porter,Pending Review,2023-08-04,2023,8,843,Male,43,Bachelor's Degree,15,Not Mentioned,3,5,4.2,2,6.7,"Strong fit, top candidates",High Range,0,0
1747,Catherine Griffith,In Review,2023-07-24,2023,7,854,Female,25,Master's Degree,0,Not Mentioned,4,1,2.2,3,3.9,Weak candidates,High Range,0,0
1748,Jennifer Christensen,Offered,2023-06-19,2023,6,889,Other,40,High School,18,international aid,1,5,3.4,2,5.5,Good candidates,High Range,1,0
1749,Charles Marsh,Pending Review,2023-06-12,2023,6,896,Male,55,Master's Degree,15,Not Mentioned,4,5,4.6,1,7.1,"Strong fit, top candidates",High Range,0,0
1750,Rachel Salazar,Pending Review,2023-07-23,2023,7,855,Other,20,Master's Degree,12,Not Mentioned,4,5,4.6,1,7.1,"Strong fit, top candidates",Mid Range,0,0
1751,Gloria Poole,In Review,2023-06-15,2023,6,893,Other,18,High School,7,Not Mentioned,1,3,2.2,1,3.5,Weak candidates,Mid Range,0,0
1752,Gabriel Miller,Offered,2023-05-25,2023,5,914,Other,59,PhD,15,Not Mentioned,5,5,5,1,7.7,"Strong fit, top candidates",Mid Range,1,0
1753,Ashley Bradley,Offered,2023-06-09,2023,6,899,Female,37,Bachelor's Degree,12,Not Mentioned,3,5,4.2,2,6.7,"Strong fit, top candidates",High Range,1,0
1754,Shelly Morris,Pending Review,2023-06-15,2023,6,893,Male,34,Bachelor's Degree,2,community,3,2,2.4,3,4.08,Good candidates,Mid Range,0,0
1755,Anthony Black,Interviewing,2023-05-14,2023,5,925,Male,25,High School,13,Not Mentioned,1,5,3.4,3,5.7,Good candidates,High Range,0,0
1756,Cynthia Burton,Rejected,2023-05-16,2023,5,923,Other,36,Bachelor's Degree,16,Not Mentioned,3,5,4.2,2,6.7,"Strong fit, top candidates",High Range,0,1
1757,Aaron Stanton,Rejected,2023-07-14,2023,7,864,Female,56,Bachelor's Degree,13,Not Mentioned,3,5,4.2,1,6.5,"Strong fit, top candidates",High Range,0,1
1758,Lindsey Rogers,In Review,2023-06-18,2023,6,890,Other,21,High School,7,Not Mentioned,1,3,2.2,1,3.5,Weak candidates,Mid Range,0,0
1759,Gregory Cross,Rejected,2023-05-29,2023,5,910,Female,58,Bachelor's Degree,9,applications,3,4,3.6,1,5.6,Good candidates,Mid Range,0,1
1760,Melissa Cross,Offered,2023-07-30,2023,7,848,Female,30,Master's Degree,10,Not Mentioned,4,4,4,3,6.6,"Strong fit, top candidates",Mid Range,1,0
1761,Sara Mccarthy,Pending Review,2023-05-25,2023,5,914,Male,25,Master's Degree,18,art,4,5,4.6,3,7.615,"Strong fit, top candidates",Mid Range,0,0
