Employee ID,Employee Name,Survey Date,Survey Year,Survey Month,Engagement Score,Rolling 3Month Engagement Avg,Previous Engagement Score,Engagement Improvement Score,Engagement Improving Level,Low Engagement Flag,Satisfaction Score,Previous_Satisfaction_Score,Satisfaction Improvement Score,Satisfaction Improvement Level,Work-Life Balance Score,Previous WLB Score,WLB Improvement Score,WLB Improvement Level,Composite Engagement Risk Score,Engagement Risk Level,Risk Employee Flag,Days Since Survey
1752,Boston Avila,2022-12-11,2022,12,2,2,NULL,NULL,Stable,1,1,NULL,NULL,Stable,2,NULL,NULL,Stable,1.7,Employee At-Risk,1,1079
1753,Rodolfo Michael,2023-05-30,2023,5,5,5,NULL,NULL,Stable,0,3,NULL,NULL,Stable,3,NULL,NULL,Stable,4,Employee is engaged,0,909
1754,Felix Fritz,2022-12-29,2022,12,5,5,NULL,NULL,Stable,0,5,NULL,NULL,Stable,1,NULL,NULL,Stable,4.2,Employee is engaged,0,1061
1755,Amira Mcmillan,2022-10-17,2022,10,4,4,NULL,NULL,Stable,0,1,NULL,NULL,Stable,1,NULL,NULL,Stable,2.5,Employee At-Risk,1,1134
1756,Annabelle Graham,2023-06-27,2023,6,2,2,NULL,NULL,Stable,1,4,NULL,NULL,Stable,4,NULL,NULL,Stable,3,Needs monitoring,0,881
1757,Leia Mccann,2022-08-18,2022,8,5,5,NULL,NULL,Stable,0,4,NULL,NULL,Stable,5,NULL,NULL,Stable,4.7,Employee is engaged,0,1194
1758,Henry Gray,2022-08-18,2022,8,5,5,NULL,NULL,Stable,0,3,NULL,NULL,Stable,5,NULL,NULL,Stable,4.4,Employee is engaged,0,1194
1759,Jose Houston,2022-09-16,2022,9,5,5,NULL,NULL,Stable,0,2,NULL,NULL,Stable,4,NULL,NULL,Stable,3.9,Needs monitoring,0,1165
1760,Janessa Mcconnell,2023-03-16,2023,3,5,5,NULL,NULL,Stable,0,3,NULL,NULL,Stable,2,NULL,NULL,Stable,3.8,Needs monitoring,0,984
1761,Samson Ellis,2023-02-20,2023,2,3,3,NULL,NULL,Stable,0,2,NULL,NULL,Stable,1,NULL,NULL,Stable,2.3,Employee At-Risk,1,1008
1762,Lauren Kent,2023-03-19,2023,3,3,3,NULL,NULL,Stable,0,3,NULL,NULL,Stable,5,NULL,NULL,Stable,3.4,Needs monitoring,0,981
1763,Mckenzie Mack,2022-08-18,2022,8,4,4,NULL,NULL,Stable,0,2,NULL,NULL,Stable,4,NULL,NULL,Stable,3.4,Needs monitoring,0,1194
1764,Donavan Chavez,2023-03-13,2023,3,2,2,NULL,NULL,Stable,1,3,NULL,NULL,Stable,5,NULL,NULL,Stable,2.9,Employee At-Risk,1,987
1765,Haiden Coffey,2022-12-24,2022,12,5,5,NULL,NULL,Stable,0,5,NULL,NULL,Stable,2,NULL,NULL,Stable,4.4,Employee is engaged,0,1066
1766,Kasey Alexander,2023-05-23,2023,5,1,1,NULL,NULL,Stable,1,5,NULL,NULL,Stable,2,NULL,NULL,Stable,2.4,Employee At-Risk,1,916
1767,Kenneth Peters,2022-08-09,2022,8,4,4,NULL,NULL,Stable,0,1,NULL,NULL,Stable,1,NULL,NULL,Stable,2.5,Employee At-Risk,1,1203
1768,Lucia Hudson,2023-02-11,2023,2,3,3,NULL,NULL,Stable,0,3,NULL,NULL,Stable,3,NULL,NULL,Stable,3,Needs monitoring,0,1017
1769,Rashad Randall,2023-02-10,2023,2,4,4,NULL,NULL,Stable,0,3,NULL,NULL,Stable,5,NULL,NULL,Stable,3.9,Needs monitoring,0,1018
1770,Hayley York,2023-02-24,2023,2,1,1,NULL,NULL,Stable,1,3,NULL,NULL,Stable,5,NULL,NULL,Stable,2.4,Employee At-Risk,1,1004
1771,Salma Shepard,2023-06-03,2023,6,3,3,NULL,NULL,Stable,0,2,NULL,NULL,Stable,1,NULL,NULL,Stable,2.3,Employee At-Risk,1,905
1772,Hallie Thornton,2023-01-01,2023,1,3,3,NULL,NULL,Stable,0,4,NULL,NULL,Stable,5,NULL,NULL,Stable,3.7,Needs monitoring,0,1058
1773,Tiana Bishop,2022-11-20,2022,11,5,5,NULL,NULL,Stable,0,5,NULL,NULL,Stable,2,NULL,NULL,Stable,4.4,Employee is engaged,0,1100
1774,Regina Garcia,2022-12-09,2022,12,1,1,NULL,NULL,Stable,1,1,NULL,NULL,Stable,2,NULL,NULL,Stable,1.2,Employee At-Risk,1,1081
1775,Julie Cochran,2023-05-10,2023,5,4,4,NULL,NULL,Stable,0,2,NULL,NULL,Stable,3,NULL,NULL,Stable,3.2,Needs monitoring,0,929
1776,Yamilet Pierce,2023-01-16,2023,1,3,3,NULL,NULL,Stable,0,2,NULL,NULL,Stable,3,NULL,NULL,Stable,2.7,Employee At-Risk,1,1043
1777,Amare Hartman,2023-02-02,2023,2,1,1,NULL,NULL,Stable,1,3,NULL,NULL,Stable,1,NULL,NULL,Stable,1.6,Employee At-Risk,1,1026
1778,Cannon Lee,2022-11-19,2022,11,3,3,NULL,NULL,Stable,0,5,NULL,NULL,Stable,4,NULL,NULL,Stable,3.8,Needs monitoring,0,1101
1779,Yael Hodge,2022-08-22,2022,8,5,5,NULL,NULL,Stable,0,3,NULL,NULL,Stable,4,NULL,NULL,Stable,4.2,Employee is engaged,0,1190
1780,Colton Booker,2023-06-03,2023,6,2,2,NULL,NULL,Stable,1,3,NULL,NULL,Stable,2,NULL,NULL,Stable,2.3,Employee At-Risk,1,905
1781,Abril Cunningham,2022-09-27,2022,9,2,2,NULL,NULL,Stable,1,2,NULL,NULL,Stable,4,NULL,NULL,Stable,2.4,Employee At-Risk,1,1154
1782,Braxton House,2023-07-07,2023,7,3,3,NULL,NULL,Stable,0,4,NULL,NULL,Stable,1,NULL,NULL,Stable,2.9,Employee At-Risk,1,871
1783,Destiney Pearson,2023-04-21,2023,4,5,5,NULL,NULL,Stable,0,2,NULL,NULL,Stable,4,NULL,NULL,Stable,3.9,Needs monitoring,0,948
1784,Trystan Ramos,2023-02-23,2023,2,2,2,NULL,NULL,Stable,1,3,NULL,NULL,Stable,1,NULL,NULL,Stable,2.1,Employee At-Risk,1,1005
1785,Miley Gutierrez,2022-08-08,2022,8,4,4,NULL,NULL,Stable,0,4,NULL,NULL,Stable,5,NULL,NULL,Stable,4.2,Employee is engaged,0,1204
1786,Tara Hoover,2023-06-03,2023,6,4,4,NULL,NULL,Stable,0,2,NULL,NULL,Stable,1,NULL,NULL,Stable,2.8,Employee At-Risk,1,905
1787,Layla Gutierrez,2023-02-23,2023,2,2,2,NULL,NULL,Stable,1,5,NULL,NULL,Stable,3,NULL,NULL,Stable,3.1,Needs monitoring,0,1005
1788,Jakayla Hall,2023-08-04,2023,8,2,2,NULL,NULL,Stable,1,5,NULL,NULL,Stable,1,NULL,NULL,Stable,2.7,Employee At-Risk,1,843
1789,Jayson Ferguson,2022-10-07,2022,10,4,4,NULL,NULL,Stable,0,3,NULL,NULL,Stable,1,NULL,NULL,Stable,3.1,Needs monitoring,0,1144
1790,Nick Daniels,2022-10-11,2022,10,4,4,NULL,NULL,Stable,0,5,NULL,NULL,Stable,4,NULL,NULL,Stable,4.3,Employee is engaged,0,1140
1791,Marvin Abbott,2022-09-18,2022,9,4,4,NULL,NULL,Stable,0,5,NULL,NULL,Stable,3,NULL,NULL,Stable,4.1,Employee is engaged,0,1163
1792,Sawyer Oliver,2022-09-12,2022,9,2,2,NULL,NULL,Stable,1,3,NULL,NULL,Stable,5,NULL,NULL,Stable,2.9,Employee At-Risk,1,1169
1793,Linda Barajas,2022-09-04,2022,9,1,1,NULL,NULL,Stable,1,1,NULL,NULL,Stable,2,NULL,NULL,Stable,1.2,Employee At-Risk,1,1177
1794,Chance Blackwell,2023-05-17,2023,5,4,4,NULL,NULL,Stable,0,4,NULL,NULL,Stable,2,NULL,NULL,Stable,3.6,Needs monitoring,0,922
1795,Antonio Mccoy,2023-06-10,2023,6,5,5,NULL,NULL,Stable,0,1,NULL,NULL,Stable,4,NULL,NULL,Stable,3.6,Needs monitoring,0,898
1796,Emmett Mercado,2022-11-23,2022,11,3,3,NULL,NULL,Stable,0,5,NULL,NULL,Stable,2,NULL,NULL,Stable,3.4,Needs monitoring,0,1097
1797,Clara Wheeler,2023-05-03,2023,5,3,3,NULL,NULL,Stable,0,3,NULL,NULL,Stable,5,NULL,NULL,Stable,3.4,Needs monitoring,0,936
1798,Kieran Morse,2023-01-27,2023,1,3,3,NULL,NULL,Stable,0,2,NULL,NULL,Stable,4,NULL,NULL,Stable,2.9,Employee At-Risk,1,1032
1799,Aliyah Schmitt,2023-04-28,2023,4,2,2,NULL,NULL,Stable,1,5,NULL,NULL,Stable,3,NULL,NULL,Stable,3.1,Needs monitoring,0,941
1800,Kyan Morrison,2023-02-03,2023,2,4,4,NULL,NULL,Stable,0,3,NULL,NULL,Stable,5,NULL,NULL,Stable,3.9,Needs monitoring,0,1025
1801,Rayan Stephenson,2023-06-02,2023,6,3,3,NULL,NULL,Stable,0,4,NULL,NULL,Stable,3,NULL,NULL,Stable,3.3,Needs monitoring,0,906
1802,Gael Jacobs,2023-05-21,2023,5,4,4,NULL,NULL,Stable,0,2,NULL,NULL,Stable,5,NULL,NULL,Stable,3.6,Needs monitoring,0,918
1803,Stephany Neal,2023-01-19,2023,1,1,1,NULL,NULL,Stable,1,3,NULL,NULL,Stable,1,NULL,NULL,Stable,1.6,Employee At-Risk,1,1040
1804,Trevon Deleon,2023-04-14,2023,4,3,3,NULL,NULL,Stable,0,3,NULL,NULL,Stable,5,NULL,NULL,Stable,3.4,Needs monitoring,0,955
1805,Phoenix Pitts,2023-07-09,2023,7,3,3,NULL,NULL,Stable,0,3,NULL,NULL,Stable,1,NULL,NULL,Stable,2.6,Employee At-Risk,1,869
1806,Nola Gillespie,2022-08-05,2022,8,1,1,NULL,NULL,Stable,1,2,NULL,NULL,Stable,5,NULL,NULL,Stable,2.1,Employee At-Risk,1,1207
1807,Jeramiah Schwartz,2023-02-03,2023,2,1,1,NULL,NULL,Stable,1,4,NULL,NULL,Stable,4,NULL,NULL,Stable,2.5,Employee At-Risk,1,1025
1808,Aaden Mercer,2023-04-25,2023,4,5,5,NULL,NULL,Stable,0,2,NULL,NULL,Stable,4,NULL,NULL,Stable,3.9,Needs monitoring,0,944
1809,Nathalia Good,2023-04-07,2023,4,5,5,NULL,NULL,Stable,0,2,NULL,NULL,Stable,1,NULL,NULL,Stable,3.3,Needs monitoring,0,962
1810,Zaria Benton,2023-07-06,2023,7,5,5,NULL,NULL,Stable,0,1,NULL,NULL,Stable,4,NULL,NULL,Stable,3.6,Needs monitoring,0,872
1811,Miley Ortega,2022-09-11,2022,9,2,2,NULL,NULL,Stable,1,5,NULL,NULL,Stable,1,NULL,NULL,Stable,2.7,Employee At-Risk,1,1170
1812,Julia Farmer,2022-12-05,2022,12,4,4,NULL,NULL,Stable,0,2,NULL,NULL,Stable,5,NULL,NULL,Stable,3.6,Needs monitoring,0,1085
1813,Valentin Lam,2023-06-03,2023,6,3,3,NULL,NULL,Stable,0,5,NULL,NULL,Stable,3,NULL,NULL,Stable,3.6,Needs monitoring,0,905
1814,Darnell Ritter,2023-04-15,2023,4,3,3,NULL,NULL,Stable,0,3,NULL,NULL,Stable,1,NULL,NULL,Stable,2.6,Employee At-Risk,1,954
1815,Kierra Lozano,2022-10-23,2022,10,1,1,NULL,NULL,Stable,1,4,NULL,NULL,Stable,5,NULL,NULL,Stable,2.7,Employee At-Risk,1,1128
1816,Jamari Dunn,2023-04-03,2023,4,4,4,NULL,NULL,Stable,0,3,NULL,NULL,Stable,1,NULL,NULL,Stable,3.1,Needs monitoring,0,966
1817,Zoey Page,2023-02-28,2023,2,3,3,NULL,NULL,Stable,0,1,NULL,NULL,Stable,5,NULL,NULL,Stable,2.8,Employee At-Risk,1,1000
1818,Kendra Velez,2023-06-25,2023,6,3,3,NULL,NULL,Stable,0,1,NULL,NULL,Stable,3,NULL,NULL,Stable,2.4,Employee At-Risk,1,883
1819,Alison Fuller,2022-12-11,2022,12,3,3,NULL,NULL,Stable,0,1,NULL,NULL,Stable,1,NULL,NULL,Stable,2,Employee At-Risk,1,1079
1820,Toby Cooley,2023-03-23,2023,3,5,5,NULL,NULL,Stable,0,4,NULL,NULL,Stable,3,NULL,NULL,Stable,4.3,Employee is engaged,0,977
1821,Emilie Hood,2022-11-03,2022,11,1,1,NULL,NULL,Stable,1,2,NULL,NULL,Stable,1,NULL,NULL,Stable,1.3,Employee At-Risk,1,1117
1822,Cortez Pena,2022-08-27,2022,8,5,5,NULL,NULL,Stable,0,2,NULL,NULL,Stable,2,NULL,NULL,Stable,3.5,Needs monitoring,0,1185
1823,Abbigail Blanchard,2023-05-12,2023,5,4,4,NULL,NULL,Stable,0,4,NULL,NULL,Stable,3,NULL,NULL,Stable,3.8,Needs monitoring,0,927
1824,Abby Curtis,2023-03-15,2023,3,3,3,NULL,NULL,Stable,0,1,NULL,NULL,Stable,1,NULL,NULL,Stable,2,Employee At-Risk,1,985
1825,Giana Moore,2022-10-27,2022,10,1,1,NULL,NULL,Stable,1,3,NULL,NULL,Stable,3,NULL,NULL,Stable,2,Employee At-Risk,1,1124
1826,Giada Santos,2022-09-28,2022,9,3,3,NULL,NULL,Stable,0,2,NULL,NULL,Stable,5,NULL,NULL,Stable,3.1,Needs monitoring,0,1153
1827,Jessie Church,2022-09-25,2022,9,1,1,NULL,NULL,Stable,1,3,NULL,NULL,Stable,5,NULL,NULL,Stable,2.4,Employee At-Risk,1,1156
1828,Kaylah Ramos,2022-11-27,2022,11,3,3,NULL,NULL,Stable,0,3,NULL,NULL,Stable,2,NULL,NULL,Stable,2.8,Employee At-Risk,1,1093
1829,Camille Fritz,2022-08-19,2022,8,2,2,NULL,NULL,Stable,1,1,NULL,NULL,Stable,2,NULL,NULL,Stable,1.7,Employee At-Risk,1,1193
1830,Deangelo Murillo,2023-07-12,2023,7,1,1,NULL,NULL,Stable,1,4,NULL,NULL,Stable,1,NULL,NULL,Stable,1.9,Employee At-Risk,1,866
1831,Emerson Gallagher,2023-03-25,2023,3,2,2,NULL,NULL,Stable,1,2,NULL,NULL,Stable,2,NULL,NULL,Stable,2,Employee At-Risk,1,975
1832,April Bentley,2022-08-06,2022,8,1,1,NULL,NULL,Stable,1,2,NULL,NULL,Stable,4,NULL,NULL,Stable,1.9,Employee At-Risk,1,1206
1833,Ainsley Booth,2023-01-23,2023,1,4,4,NULL,NULL,Stable,0,3,NULL,NULL,Stable,2,NULL,NULL,Stable,3.3,Needs monitoring,0,1036
1834,Dereon Huffman,2022-12-08,2022,12,4,4,NULL,NULL,Stable,0,5,NULL,NULL,Stable,1,NULL,NULL,Stable,3.7,Needs monitoring,0,1082
1835,Colin Cherry,2023-04-11,2023,4,5,5,NULL,NULL,Stable,0,2,NULL,NULL,Stable,2,NULL,NULL,Stable,3.5,Needs monitoring,0,958
1836,Karla Hines,2022-10-06,2022,10,1,1,NULL,NULL,Stable,1,4,NULL,NULL,Stable,3,NULL,NULL,Stable,2.3,Employee At-Risk,1,1145
1837,Colton Decker,2023-01-01,2023,1,1,1,NULL,NULL,Stable,1,3,NULL,NULL,Stable,3,NULL,NULL,Stable,2,Employee At-Risk,1,1058
1838,Jayleen Tran,2023-07-01,2023,7,2,2,NULL,NULL,Stable,1,1,NULL,NULL,Stable,1,NULL,NULL,Stable,1.5,Employee At-Risk,1,877
1839,Aydin Perry,2023-04-28,2023,4,3,3,NULL,NULL,Stable,0,3,NULL,NULL,Stable,3,NULL,NULL,Stable,3,Needs monitoring,0,941
1840,Jenna Casey,2022-08-24,2022,8,5,5,NULL,NULL,Stable,0,1,NULL,NULL,Stable,4,NULL,NULL,Stable,3.6,Needs monitoring,0,1188
1841,Remington Bullock,2023-03-30,2023,3,3,3,NULL,NULL,Stable,0,5,NULL,NULL,Stable,3,NULL,NULL,Stable,3.6,Needs monitoring,0,970
1842,Delaney Stewart,2022-12-07,2022,12,1,1,NULL,NULL,Stable,1,4,NULL,NULL,Stable,4,NULL,NULL,Stable,2.5,Employee At-Risk,1,1083
1843,Saige Jones,2023-07-31,2023,7,1,1,NULL,NULL,Stable,1,5,NULL,NULL,Stable,4,NULL,NULL,Stable,2.8,Employee At-Risk,1,847
1844,Camryn Fritz,2022-12-20,2022,12,2,2,NULL,NULL,Stable,1,1,NULL,NULL,Stable,4,NULL,NULL,Stable,2.1,Employee At-Risk,1,1070
1845,Amanda Lambert,2023-06-18,2023,6,1,1,NULL,NULL,Stable,1,2,NULL,NULL,Stable,5,NULL,NULL,Stable,2.1,Employee At-Risk,1,890
1846,Winston Callahan,2023-06-21,2023,6,5,5,NULL,NULL,Stable,0,4,NULL,NULL,Stable,1,NULL,NULL,Stable,3.9,Needs monitoring,0,887
1847,Maverick Lang,2022-11-23,2022,11,5,5,NULL,NULL,Stable,0,2,NULL,NULL,Stable,3,NULL,NULL,Stable,3.7,Needs monitoring,0,1097
1848,Harold Reid,2023-04-10,2023,4,2,2,NULL,NULL,Stable,1,4,NULL,NULL,Stable,5,NULL,NULL,Stable,3.2,Needs monitoring,0,959
1849,Cindy York,2022-09-20,2022,9,2,2,NULL,NULL,Stable,1,4,NULL,NULL,Stable,4,NULL,NULL,Stable,3,Needs monitoring,0,1161
1850,Breanna Cardenas,2023-05-09,2023,5,3,3,NULL,NULL,Stable,0,1,NULL,NULL,Stable,2,NULL,NULL,Stable,2.2,Employee At-Risk,1,930
1851,Tripp Blake,2023-03-01,2023,3,1,1,NULL,NULL,Stable,1,1,NULL,NULL,Stable,4,NULL,NULL,Stable,1.6,Employee At-Risk,1,999
1852,Elaine Moon,2023-05-02,2023,5,3,3,NULL,NULL,Stable,0,4,NULL,NULL,Stable,1,NULL,NULL,Stable,2.9,Employee At-Risk,1,937
1853,Jaime Morrow,2022-08-27,2022,8,4,4,NULL,NULL,Stable,0,3,NULL,NULL,Stable,5,NULL,NULL,Stable,3.9,Needs monitoring,0,1185
1854,Leslie Potts,2023-07-29,2023,7,1,1,NULL,NULL,Stable,1,2,NULL,NULL,Stable,5,NULL,NULL,Stable,2.1,Employee At-Risk,1,849
1855,Keith Haas,2023-01-31,2023,1,3,3,NULL,NULL,Stable,0,3,NULL,NULL,Stable,3,NULL,NULL,Stable,3,Needs monitoring,0,1028
1856,Matteo Oneal,2023-03-14,2023,3,2,2,NULL,NULL,Stable,1,3,NULL,NULL,Stable,3,NULL,NULL,Stable,2.5,Employee At-Risk,1,986
1857,Erik Graham,2022-08-21,2022,8,1,1,NULL,NULL,Stable,1,4,NULL,NULL,Stable,1,NULL,NULL,Stable,1.9,Employee At-Risk,1,1191
1858,Lailah Haney,2022-10-26,2022,10,2,2,NULL,NULL,Stable,1,4,NULL,NULL,Stable,1,NULL,NULL,Stable,2.4,Employee At-Risk,1,1125
1859,Mohamed Gay,2023-02-17,2023,2,4,4,NULL,NULL,Stable,0,2,NULL,NULL,Stable,5,NULL,NULL,Stable,3.6,Needs monitoring,0,1011
1860,Frankie Banks,2023-03-21,2023,3,1,1,NULL,NULL,Stable,1,4,NULL,NULL,Stable,3,NULL,NULL,Stable,2.3,Employee At-Risk,1,979
1861,Lorelei Glass,2022-09-22,2022,9,1,1,NULL,NULL,Stable,1,2,NULL,NULL,Stable,4,NULL,NULL,Stable,1.9,Employee At-Risk,1,1159
1862,Marie Moyer,2023-03-11,2023,3,5,5,NULL,NULL,Stable,0,4,NULL,NULL,Stable,4,NULL,NULL,Stable,4.5,Employee is engaged,0,989
1863,Amari Bowen,2023-07-04,2023,7,5,5,NULL,NULL,Stable,0,2,NULL,NULL,Stable,2,NULL,NULL,Stable,3.5,Needs monitoring,0,874
1864,Prince Dickerson,2022-12-10,2022,12,3,3,NULL,NULL,Stable,0,2,NULL,NULL,Stable,1,NULL,NULL,Stable,2.3,Employee At-Risk,1,1080
1865,Lane Church,2023-01-12,2023,1,1,1,NULL,NULL,Stable,1,3,NULL,NULL,Stable,4,NULL,NULL,Stable,2.2,Employee At-Risk,1,1047
1866,Cassie Nolan,2022-10-12,2022,10,3,3,NULL,NULL,Stable,0,5,NULL,NULL,Stable,2,NULL,NULL,Stable,3.4,Needs monitoring,0,1139
1867,Mauricio Buchanan,2023-05-08,2023,5,1,1,NULL,NULL,Stable,1,5,NULL,NULL,Stable,2,NULL,NULL,Stable,2.4,Employee At-Risk,1,931
1868,Briana Wang,2023-02-26,2023,2,5,5,NULL,NULL,Stable,0,3,NULL,NULL,Stable,3,NULL,NULL,Stable,4,Employee is engaged,0,1002
1869,Salma Blackwell,2022-08-31,2022,8,1,1,NULL,NULL,Stable,1,2,NULL,NULL,Stable,3,NULL,NULL,Stable,1.7,Employee At-Risk,1,1181
1870,Shelby Frazier,2022-09-13,2022,9,2,2,NULL,NULL,Stable,1,5,NULL,NULL,Stable,3,NULL,NULL,Stable,3.1,Needs monitoring,0,1168
1871,Lindsay Becker,2022-12-12,2022,12,1,1,NULL,NULL,Stable,1,4,NULL,NULL,Stable,3,NULL,NULL,Stable,2.3,Employee At-Risk,1,1078
1872,Reyna Good,2023-04-17,2023,4,1,1,NULL,NULL,Stable,1,2,NULL,NULL,Stable,5,NULL,NULL,Stable,2.1,Employee At-Risk,1,952
1873,Nathalie Rivera,2022-08-14,2022,8,5,5,NULL,NULL,Stable,0,2,NULL,NULL,Stable,3,NULL,NULL,Stable,3.7,Needs monitoring,0,1198
1874,Saniyah Schroeder,2023-05-04,2023,5,2,2,NULL,NULL,Stable,1,4,NULL,NULL,Stable,4,NULL,NULL,Stable,3,Needs monitoring,0,935
1875,Taylor Mann,2023-08-05,2023,8,3,3,NULL,NULL,Stable,0,1,NULL,NULL,Stable,4,NULL,NULL,Stable,2.6,Employee At-Risk,1,842
1876,Rylee Stevenson,2023-01-09,2023,1,4,4,NULL,NULL,Stable,0,2,NULL,NULL,Stable,1,NULL,NULL,Stable,2.8,Employee At-Risk,1,1050
1877,Waylon Pennington,2022-09-08,2022,9,2,2,NULL,NULL,Stable,1,3,NULL,NULL,Stable,2,NULL,NULL,Stable,2.3,Employee At-Risk,1,1173
1878,Kobe Crosby,2023-01-13,2023,1,5,5,NULL,NULL,Stable,0,3,NULL,NULL,Stable,3,NULL,NULL,Stable,4,Employee is engaged,0,1046
1879,Carmen Davidson,2023-08-05,2023,8,2,2,NULL,NULL,Stable,1,3,NULL,NULL,Stable,4,NULL,NULL,Stable,2.7,Employee At-Risk,1,842
1880,Sidney Moran,2023-04-13,2023,4,5,5,NULL,NULL,Stable,0,1,NULL,NULL,Stable,2,NULL,NULL,Stable,3.2,Needs monitoring,0,956
1881,Alena Bonilla,2022-09-18,2022,9,3,3,NULL,NULL,Stable,0,5,NULL,NULL,Stable,3,NULL,NULL,Stable,3.6,Needs monitoring,0,1163
1882,Baron Luna,2023-07-07,2023,7,1,1,NULL,NULL,Stable,1,4,NULL,NULL,Stable,2,NULL,NULL,Stable,2.1,Employee At-Risk,1,871
1883,Giselle Butler,2022-10-09,2022,10,3,3,NULL,NULL,Stable,0,4,NULL,NULL,Stable,2,NULL,NULL,Stable,3.1,Needs monitoring,0,1142
1884,Sophie Horne,2023-04-14,2023,4,1,1,NULL,NULL,Stable,1,3,NULL,NULL,Stable,3,NULL,NULL,Stable,2,Employee At-Risk,1,955
1885,Jabari Guerrero,2022-09-14,2022,9,1,1,NULL,NULL,Stable,1,2,NULL,NULL,Stable,4,NULL,NULL,Stable,1.9,Employee At-Risk,1,1167
1886,Ahmed Montgomery,2023-01-18,2023,1,3,3,NULL,NULL,Stable,0,2,NULL,NULL,Stable,5,NULL,NULL,Stable,3.1,Needs monitoring,0,1041
1887,Esther Spears,2023-05-07,2023,5,2,2,NULL,NULL,Stable,1,3,NULL,NULL,Stable,3,NULL,NULL,Stable,2.5,Employee At-Risk,1,932
1888,Darian Wall,2023-07-23,2023,7,1,1,NULL,NULL,Stable,1,5,NULL,NULL,Stable,1,NULL,NULL,Stable,2.2,Employee At-Risk,1,855
1889,Kaleb Cole,2022-10-06,2022,10,5,5,NULL,NULL,Stable,0,4,NULL,NULL,Stable,4,NULL,NULL,Stable,4.5,Employee is engaged,0,1145
1890,Anthony Terrell,2023-05-12,2023,5,1,1,NULL,NULL,Stable,1,3,NULL,NULL,Stable,2,NULL,NULL,Stable,1.8,Employee At-Risk,1,927
1891,William Douglas,2022-12-22,2022,12,2,2,NULL,NULL,Stable,1,5,NULL,NULL,Stable,2,NULL,NULL,Stable,2.9,Employee At-Risk,1,1068
1892,Saniya Buck,2023-01-11,2023,1,3,3,NULL,NULL,Stable,0,3,NULL,NULL,Stable,3,NULL,NULL,Stable,3,Needs monitoring,0,1048
1893,Kristopher Owen,2023-06-08,2023,6,2,2,NULL,NULL,Stable,1,3,NULL,NULL,Stable,4,NULL,NULL,Stable,2.7,Employee At-Risk,1,900
1894,Hadley Tapia,2023-06-01,2023,6,3,3,NULL,NULL,Stable,0,1,NULL,NULL,Stable,5,NULL,NULL,Stable,2.8,Employee At-Risk,1,907
1895,Lillie Bush,2022-10-18,2022,10,4,4,NULL,NULL,Stable,0,5,NULL,NULL,Stable,2,NULL,NULL,Stable,3.9,Needs monitoring,0,1133
1896,Lamont Cook,2023-01-17,2023,1,1,1,NULL,NULL,Stable,1,1,NULL,NULL,Stable,3,NULL,NULL,Stable,1.4,Employee At-Risk,1,1042
1897,Danna Rollins,2022-09-05,2022,9,2,2,NULL,NULL,Stable,1,4,NULL,NULL,Stable,5,NULL,NULL,Stable,3.2,Needs monitoring,0,1176
1898,Shaun Velazquez,2023-07-18,2023,7,4,4,NULL,NULL,Stable,0,5,NULL,NULL,Stable,5,NULL,NULL,Stable,4.5,Employee is engaged,0,860
1899,Kolton Duarte,2023-06-28,2023,6,2,2,NULL,NULL,Stable,1,4,NULL,NULL,Stable,5,NULL,NULL,Stable,3.2,Needs monitoring,0,880
1900,Jonas Braun,2023-07-02,2023,7,2,2,NULL,NULL,Stable,1,2,NULL,NULL,Stable,5,NULL,NULL,Stable,2.6,Employee At-Risk,1,876
1901,Meadow Howe,2023-06-22,2023,6,4,4,NULL,NULL,Stable,0,1,NULL,NULL,Stable,5,NULL,NULL,Stable,3.3,Needs monitoring,0,886
1902,Sarahi Raymond,2023-07-27,2023,7,2,2,NULL,NULL,Stable,1,5,NULL,NULL,Stable,3,NULL,NULL,Stable,3.1,Needs monitoring,0,851
1903,Taylor Wiggins,2022-12-17,2022,12,5,5,NULL,NULL,Stable,0,5,NULL,NULL,Stable,2,NULL,NULL,Stable,4.4,Employee is engaged,0,1073
1904,Ezra Zhang,2022-12-09,2022,12,5,5,NULL,NULL,Stable,0,1,NULL,NULL,Stable,4,NULL,NULL,Stable,3.6,Needs monitoring,0,1081
1905,Sonia Chung,2023-04-15,2023,4,5,5,NULL,NULL,Stable,0,2,NULL,NULL,Stable,1,NULL,NULL,Stable,3.3,Needs monitoring,0,954
1906,Bryce Mills,2022-12-28,2022,12,1,1,NULL,NULL,Stable,1,4,NULL,NULL,Stable,5,NULL,NULL,Stable,2.7,Employee At-Risk,1,1062
1907,Wade Wiggins,2023-01-18,2023,1,2,2,NULL,NULL,Stable,1,4,NULL,NULL,Stable,5,NULL,NULL,Stable,3.2,Needs monitoring,0,1041
1908,Selina Gonzalez,2023-01-26,2023,1,4,4,NULL,NULL,Stable,0,2,NULL,NULL,Stable,5,NULL,NULL,Stable,3.6,Needs monitoring,0,1033
1909,Tyree Parsons,2022-11-23,2022,11,3,3,NULL,NULL,Stable,0,5,NULL,NULL,Stable,2,NULL,NULL,Stable,3.4,Needs monitoring,0,1097
1910,Adrian Murray,2022-11-05,2022,11,1,1,NULL,NULL,Stable,1,4,NULL,NULL,Stable,1,NULL,NULL,Stable,1.9,Employee At-Risk,1,1115
