EmployeeID,Full Name,StartDate,ExitDate,Job Title,Department Type,Gender Code,Race Description,Tenure_Days,Is_Active_Flag,Joining year,Exit year,Start Date Age,Exit Date Age,Age Group,Performance Category,Employee Lifetime Value,Seniority Level,Tenure Risk Score,Age Risk Score,Performance Risk Score,Retention Risk Category
1388,Gabriella Benitez,2019-05-09,2020-05-07,Accountant I,Admin Offices,Female,Black,364,0,2019,2020,49,50,55+,Exceeds,Low Value,Junior,3,1,4,High risk
1389,Juan Gonzalez,2019-10-28,NULL,Production Technician II,Production,Male,Hispanic,0,1,2019,0,57,0,55+,Exceeds,Low Value,Junior,1,1,4,Medium
1390,Cayo Gonzalez,2019-01-11,NULL,Production Technician I,Production,Male,Asian,0,1,2019,0,64,0,55+,Exceeds,Low Value,Junior,1,1,4,Medium
1391,Taylor Sparks,2020-04-02,NULL,Production Technician I,Production,Female,Other,0,1,2020,0,79,0,55+,Needs Improvement,Low Value,Junior,2,1,1,Medium
1392,Jeanette Tippett,2019-06-07,2019-08-15,Production Technician I,Production,Female,Hispanic,69,0,2019,2019,64,64,55+,Exceeds,Low Value,Junior,4,1,4,High risk
1393,Rose Ivey,2021-11-22,2022-11-23,Production Technician I,Production,Female,Other,366,0,2021,2022,74,75,55+,Exceeds,Low Value,Junior,3,1,4,High risk
1394,Elijian Clukey,2019-01-19,NULL,Production Technician I,Production,Male,Black,0,1,2019,0,76,0,55+,Exceeds,Low Value,Junior,1,1,4,Medium
1395,Jordan Winthrop,2021-12-17,2021-12-26,Production Technician II,Production,Male,Black,9,0,2021,2021,61,61,55+,Exceeds,Low Value,Junior,4,1,4,High risk
1396,Shari Ngodup,2019-05-04,2021-02-15,Production Technician I,Production,Female,Hispanic,653,0,2019,2021,63,65,55+,Exceeds,Low Value,Junior,3,1,4,High risk
1397,John Kretschmer,2018-12-25,2019-03-11,Production Technician I,Production,Male,Other,76,0,2018,2019,37,38,35-44,Exceeds,Low Value,Junior,3,4,4,High risk
1398,Debbie Mangal,2021-01-03,2023-03-08,Production Technician I,Production,Female,White,794,0,2021,2023,49,51,45-54,Needs Improvement,Medium Value,Junior,3,3,1,High risk
1399,Helen Billis,2023-06-15,NULL,Production Technician I,Production,Female,Other,0,1,2023,0,46,0,45-54,Needs Improvement,Low Value,Junior,3,3,1,High risk
1400,Yen Johnston,2018-08-29,2023-02-09,Production Technician II,Production,Female,White,1625,0,2018,2023,63,68,55+,Exceeds,Medium Value,Mid,2,1,4,High risk
1401,Hong Pham,2019-01-04,NULL,Production Technician I,Production,Male,White,0,1,2019,0,52,0,55+,Exceeds,Low Value,Junior,1,1,4,Medium
1402,Linda Bachiochi,2021-09-10,NULL,Production Technician I,Production,Female,White,0,1,2021,0,33,0,35-44,Exceeds,Low Value,Junior,2,4,4,High risk
1403,Lily DiNocco,2021-07-08,NULL,Production Technician I,Production,Female,White,0,1,2021,0,77,0,55+,Exceeds,Low Value,Junior,2,1,4,High risk
1404,Ned Miller,2018-11-01,2021-04-29,Production Technician II,Production,Male,Hispanic,910,0,2018,2021,40,43,45-54,Exceeds,Medium Value,Junior,3,3,4,High risk
1405,Shana Petingill,2018-12-08,2022-06-11,Production Technician II,Production,Female,Other,1281,0,2018,2022,41,45,45-54,Exceeds,Medium Value,Mid,2,3,4,High risk
1406,Jennifer Cloninger,2022-10-25,NULL,Production Technician II,Production,Female,Asian,0,1,2022,0,40,0,35-44,Exceeds,Low Value,Junior,3,4,4,High risk
1407,Elias Robinson,2023-04-04,NULL,Production Technician I,Production,Male,Hispanic,0,1,2023,0,40,0,35-44,Exceeds,Low Value,Junior,3,4,4,High risk
1408,Libby Fidelia,2021-03-17,NULL,Production Technician I,Production,Female,Other,0,1,2021,0,41,0,45-54,Exceeds,Low Value,Junior,2,3,4,High risk
1409,Catherine Ybarra,2019-03-11,2021-09-06,Production Technician I,Production,Female,Other,910,0,2019,2021,38,40,35-44,Exceeds,Medium Value,Junior,3,4,4,High risk
1410,Ashanti Price,2022-02-25,2023-04-28,Production Technician I,Production,Female,White,427,0,2022,2023,77,78,55+,Exceeds,Low Value,Junior,3,1,4,High risk
1411,Makenna Rojas,2019-07-02,NULL,Production Technician I,Production,Female,Hispanic,0,1,2019,0,39,0,45-54,Exceeds,Low Value,Junior,1,3,4,High risk
1412,Rory Stone,2019-06-20,NULL,Production Technician I,Production,Female,White,0,1,2019,0,37,0,35-44,Exceeds,Low Value,Junior,1,4,4,High risk
1413,Ann Montgomery,2019-09-27,2023-02-08,Production Technician I,Production,Male,Black,1230,0,2019,2023,76,80,55+,Needs Improvement,Medium Value,Mid,2,1,1,Medium
1414,Erin Holder,2022-11-15,2023-07-26,Production Technician I,Production,Male,Asian,253,0,2022,2023,56,57,55+,Exceeds,Low Value,Junior,3,1,4,High risk
1415,Aubrey Kim,2020-08-22,NULL,Production Technician I,Production,Male,Asian,0,1,2020,0,43,0,45-54,Exceeds,Low Value,Junior,2,3,4,High risk
1416,Edward Love,2020-04-09,NULL,Production Technician I,Production,Male,Asian,0,1,2020,0,67,0,55+,Exceeds,Low Value,Junior,2,1,4,High risk
1417,Paisley Avery,2021-03-30,NULL,Production Technician I,Production,Female,Other,0,1,2021,0,72,0,55+,Exceeds,Low Value,Junior,2,1,4,High risk
1418,Kaiden Leblanc,2018-09-26,NULL,Production Technician I,Production,Female,Other,0,1,2018,0,18,0,25-34,Needs Improvement,Low Value,Junior,1,2,1,Medium
1419,Shania Bauer,2023-05-22,NULL,Production Technician I,Production,Female,Other,0,1,2023,0,39,0,35-44,Exceeds,Low Value,Junior,3,4,4,High risk
1420,Danna Hines,2021-06-04,NULL,Production Technician I,Production,Female,White,0,1,2021,0,71,0,55+,Exceeds,Low Value,Junior,2,1,4,High risk
1421,Bennett Bowen,2019-10-22,2023-07-25,Production Technician I,Production,Female,Other,1372,0,2019,2023,71,75,55+,Exceeds,Medium Value,Mid,2,1,4,High risk
1422,Gianna Lopez,2019-10-04,2020-10-18,Production Technician I,Production,Female,Hispanic,380,0,2019,2020,25,26,25-34,Needs Improvement,Low Value,Junior,3,2,1,Medium
1423,Azaria Young,2022-06-25,NULL,Production Technician I,Production,Female,White,0,1,2022,0,30,0,25-34,Needs Improvement,Low Value,Junior,3,2,1,Medium
1424,Aydin Bautista,2021-11-17,2022-08-03,Production Technician I,Production,Female,Asian,259,0,2021,2022,39,40,35-44,Needs Improvement,Low Value,Junior,3,4,1,High risk
1425,Antoine Schaefer,2019-08-04,NULL,Production Technician I,Production,Female,Black,0,1,2019,0,77,0,55+,Needs Improvement,Low Value,Junior,1,1,1,Low
1426,Milagros Cobb,2022-03-08,2022-11-12,Production Technician I,Production,Female,Hispanic,249,0,2022,2022,22,22,25-34,Exceeds,Low Value,Junior,4,2,4,High risk
1427,Jean Duffy,2019-02-22,NULL,Production Technician II,Production,Male,Asian,0,1,2019,0,66,0,55+,Needs Improvement,Low Value,Junior,1,1,1,Low
1428,Campbell Doyle,2022-12-08,NULL,Production Technician II,Production,Male,White,0,1,2022,0,52,0,55+,Exceeds,Low Value,Junior,3,1,4,High risk
1429,Deven Vincent,2019-11-22,2022-03-12,Production Technician II,Production,Female,Hispanic,841,0,2019,2022,75,78,55+,Exceeds,Medium Value,Junior,3,1,4,High risk
1430,Evangeline Downs,2023-02-13,2023-03-03,Production Technician II,Production,Female,Asian,18,0,2023,2023,64,64,55+,Needs Improvement,Low Value,Junior,4,1,1,Medium
1431,Kaley Ali,2019-03-15,NULL,Production Technician II,Production,Female,Black,0,1,2019,0,68,0,55+,Exceeds,Low Value,Junior,1,1,4,Medium
1432,Madeline Bernard,2019-07-18,NULL,Production Technician II,Production,Male,White,0,1,2019,0,28,0,25-34,Exceeds,Low Value,Junior,1,2,4,High risk
1433,Alijah Singh,2021-04-09,2021-11-28,Production Technician I,Production,Female,White,233,0,2021,2021,26,26,25-34,Needs Improvement,Low Value,Junior,4,2,1,High risk
1434,Ayla Roberts,2018-12-30,2023-03-30,Production Technician I,Production,Female,White,1551,0,2018,2023,32,37,35-44,Exceeds,Medium Value,Mid,2,4,4,High risk
1435,Isai Mcfarland,2021-07-30,NULL,Production Technician I,Production,Female,Hispanic,0,1,2021,0,23,0,25-34,Exceeds,Low Value,Junior,2,2,4,High risk
1436,Brent Dominguez,2022-10-28,NULL,Production Technician I,Production,Male,Hispanic,0,1,2022,0,33,0,35-44,Needs Improvement,Low Value,Junior,3,4,1,High risk
1437,Lorena Graves,2020-10-29,NULL,Production Technician I,Production,Male,Asian,0,1,2020,0,24,0,25-34,Exceeds,Low Value,Junior,2,2,4,High risk
1438,Lucian Mora,2023-03-17,2023-03-22,Production Technician I,Production,Male,Asian,5,0,2023,2023,46,46,45-54,Exceeds,Low Value,Junior,4,3,4,High risk
1439,Dangelo Gould,2022-07-20,2023-04-26,Production Technician I,Production,Female,Asian,280,0,2022,2023,34,35,35-44,Needs Improvement,Low Value,Junior,3,4,1,High risk
1440,Humberto Horn,2023-08-04,NULL,Production Technician I,Production,Female,Hispanic,0,1,2023,0,26,0,25-34,Needs Improvement,Low Value,Junior,3,2,1,Medium
1441,Miranda Chavez,2021-11-26,2022-09-23,Production Technician I,Production,Female,Hispanic,301,0,2021,2022,39,40,35-44,Needs Improvement,Low Value,Junior,3,4,1,High risk
1442,Makena Mcintosh,2018-09-27,NULL,Production Technician I,Production,Female,Black,0,1,2018,0,25,0,25-34,Needs Improvement,Low Value,Junior,1,2,1,Medium
1443,Armani Crawford,2019-08-04,NULL,Production Technician I,Production,Female,White,0,1,2019,0,59,0,55+,Needs Improvement,Low Value,Junior,1,1,1,Low
1444,Eugene Bird,2019-10-03,NULL,Production Technician I,Production,Female,White,0,1,2019,0,47,0,45-54,Needs Improvement,Low Value,Junior,1,3,1,Medium
1445,Connor Larsen,2021-09-05,2022-09-29,Production Technician I,Production,Female,White,389,0,2021,2022,58,59,55+,Exceeds,Low Value,Junior,3,1,4,High risk
1446,Harley Mccullough,2020-07-21,2023-02-28,Production Technician I,Production,Female,White,952,0,2020,2023,23,26,25-34,Exceeds,Medium Value,Junior,3,2,4,High risk
1447,Lucian Montoya,2022-12-12,2023-06-26,Production Technician I,Production,Female,Black,196,0,2022,2023,68,69,55+,Exceeds,Low Value,Junior,3,1,4,High risk
1448,Shiloh Baird,2020-09-13,NULL,Production Technician I,Production,Female,Other,0,1,2020,0,44,0,45-54,Needs Improvement,Low Value,Junior,2,3,1,Medium
1449,Tara Alvarado,2022-11-15,NULL,Production Technician II,Production,Male,Other,0,1,2022,0,57,0,55+,Needs Improvement,Low Value,Junior,3,1,1,Medium
1450,Raina Vaughan,2020-02-07,2022-04-20,Production Technician II,Production,Male,White,803,0,2020,2022,62,64,55+,Needs Improvement,Medium Value,Junior,3,1,1,Medium
1451,Sienna Bullock,2022-12-31,NULL,Production Technician II,Production,Female,Hispanic,0,1,2022,0,78,0,55+,Needs Improvement,Low Value,Junior,3,1,1,Medium
1452,Tyrese Goodman,2019-03-26,NULL,Production Technician II,Production,Female,White,0,1,2019,0,66,0,55+,Needs Improvement,Low Value,Junior,1,1,1,Low
1453,Giovanni Landry,2023-03-22,NULL,Production Technician II,Production,Male,Black,0,1,2023,0,33,0,35-44,Needs Improvement,Low Value,Junior,3,4,1,High risk
1454,Javon Moses,2022-12-23,2022-12-25,Production Technician II,Production,Male,Hispanic,2,0,2022,2022,45,45,45-54,Needs Improvement,Low Value,Junior,4,3,1,High risk
1455,Alonso Williams,2019-12-27,NULL,Production Technician I,Production,Female,Other,0,1,2019,0,24,0,25-34,Needs Improvement,Low Value,Junior,1,2,1,Medium
1456,Kamila Rosales,2019-06-25,2019-07-09,Production Technician I,Production,Female,Hispanic,14,0,2019,2019,63,63,55+,Exceeds,Low Value,Junior,4,1,4,High risk
1457,Jadiel French,2018-11-23,NULL,Production Technician I,Production,Female,Other,0,1,2018,0,41,0,45-54,Exceeds,Low Value,Junior,1,3,4,High risk
1458,Brennan Jefferson,2021-01-17,NULL,Production Technician I,Production,Female,Hispanic,0,1,2021,0,27,0,25-34,Exceeds,Low Value,Junior,2,2,4,High risk
1459,Noe Glenn,2021-09-08,NULL,Production Technician I,Production,Male,Black,0,1,2021,0,75,0,55+,Exceeds,Low Value,Junior,2,1,4,High risk
1460,Vaughn Kim,2021-02-24,2022-06-18,Production Technician I,Production,Male,Other,479,0,2021,2022,66,67,55+,Exceeds,Low Value,Junior,3,1,4,High risk
1461,Anabel Evans,2019-04-12,2020-09-28,Production Technician I,Production,Female,Asian,535,0,2019,2020,18,19,Under 25,Exceeds,Low Value,Junior,3,5,4,High risk
1462,Elisabeth Irwin,2023-07-13,NULL,Production Technician I,Production,Female,Other,0,1,2023,0,63,0,55+,Exceeds,Low Value,Junior,3,1,4,High risk
1463,Bo Bradford,2020-10-05,NULL,Production Technician I,Production,Female,Hispanic,0,1,2020,0,45,0,45-54,Exceeds,Low Value,Junior,2,3,4,High risk
1464,Dustin Beasley,2019-01-27,NULL,Production Technician I,Production,Female,Asian,0,1,2019,0,62,0,55+,Exceeds,Low Value,Junior,1,1,4,Medium
1465,Dean Winters,2020-12-17,2021-11-20,Production Technician I,Production,Female,Other,338,0,2020,2021,62,63,55+,Exceeds,Low Value,Junior,3,1,4,High risk
1466,Chanel Dougherty,2021-03-04,NULL,Production Technician I,Production,Female,White,0,1,2021,0,32,0,35-44,Exceeds,Low Value,Junior,2,4,4,High risk
1467,Phoebe Dorsey,2023-03-30,NULL,Production Technician I,Production,Female,Black,0,1,2023,0,34,0,35-44,Fully Meets,Low Value,Junior,3,4,3,High risk
1468,Coleman Bridges,2018-12-27,NULL,Production Technician I,Production,Female,Hispanic,0,1,2018,0,53,0,55+,Exceeds,Low Value,Junior,1,1,4,Medium
1469,Juliet Bautista,2021-09-20,NULL,Production Technician I,Production,Female,Asian,0,1,2021,0,45,0,45-54,Exceeds,Low Value,Junior,2,3,4,High risk
1470,Julia Lawrence,2023-02-08,NULL,Production Technician I,Production,Female,Asian,0,1,2023,0,28,0,25-34,Exceeds,Low Value,Junior,3,2,4,High risk
1471,Kinley Dean,2019-10-16,2022-01-12,Production Technician II,Production,Male,White,819,0,2019,2022,59,62,55+,Exceeds,Medium Value,Junior,3,1,4,High risk
1472,Karina Mccarthy,2021-08-31,NULL,Production Technician II,Production,Male,Other,0,1,2021,0,49,0,45-54,Exceeds,Low Value,Junior,2,3,4,High risk
1473,Ruben Kirby,2020-09-25,NULL,Production Technician II,Production,Female,Black,0,1,2020,0,78,0,55+,Exceeds,Low Value,Junior,2,1,4,High risk
1474,Alexia Hughes,2023-02-01,2023-02-03,Production Technician II,Production,Female,Hispanic,2,0,2023,2023,81,81,55+,Exceeds,Low Value,Junior,4,1,4,High risk
1475,Miles Gill,2023-01-17,2023-05-21,Production Technician II,Production,Male,Other,124,0,2023,2023,30,30,25-34,Exceeds,Low Value,Junior,4,2,4,High risk
1476,Kaden Woodard,2019-12-07,2020-09-02,Production Technician II,Production,Male,Other,270,0,2019,2020,57,58,55+,Performance Improvement Plan,Low Value,Junior,3,1,2,Medium
1477,Frida Wilkins,2018-11-21,2022-01-11,Production Technician I,Production,Female,Asian,1147,0,2018,2022,55,59,55+,Exceeds,Medium Value,Mid,2,1,4,High risk
1478,Kamron Doyle,2021-02-15,2023-07-18,Production Technician I,Production,Female,Other,883,0,2021,2023,68,70,55+,Exceeds,Medium Value,Junior,3,1,4,High risk
1479,Blaine Rose,2021-01-06,NULL,Production Technician I,Production,Female,White,0,1,2021,0,70,0,55+,Exceeds,Low Value,Junior,2,1,4,High risk
1480,Elena Gilmore,2019-01-18,NULL,Production Technician I,Production,Male,Black,0,1,2019,0,25,0,25-34,Needs Improvement,Low Value,Junior,1,2,1,Medium
1481,Ashlynn Moses,2023-03-15,NULL,Production Technician I,Production,Male,Asian,0,1,2023,0,23,0,25-34,Exceeds,Low Value,Junior,3,2,4,High risk
1482,Esmeralda Galvan,2019-11-11,NULL,Production Technician I,Production,Female,Asian,0,1,2019,0,67,0,55+,Exceeds,Low Value,Junior,1,1,4,Medium
1483,Ignacio Wiley,2022-08-21,2023-01-20,Production Technician I,Production,Female,Hispanic,152,0,2022,2023,61,62,55+,Exceeds,Low Value,Junior,3,1,4,High risk
1484,Lorena Mahoney,2020-05-05,NULL,Production Technician I,Production,Female,Hispanic,0,1,2020,0,29,0,25-34,Exceeds,Low Value,Junior,2,2,4,High risk
1485,Krystal Atkinson,2021-03-05,2023-04-02,Production Technician I,Production,Female,Asian,758,0,2021,2023,50,52,45-54,Exceeds,Medium Value,Junior,3,3,4,High risk
1486,Soren Merritt,2019-03-07,NULL,Production Technician I,Production,Female,Hispanic,0,1,2019,0,20,0,25-34,Fully Meets,Low Value,Junior,1,2,3,Medium
1487,Frida Salazar,2022-05-08,2023-03-27,Production Technician I,Production,Female,Asian,323,0,2022,2023,51,52,45-54,Fully Meets,Low Value,Junior,3,3,3,High risk
1488,Annie Peters,2020-08-21,2022-05-30,Production Technician I,Production,Female,Hispanic,647,0,2020,2022,57,59,55+,Fully Meets,Low Value,Junior,3,1,3,High risk
1489,Zoie Mercado,2020-12-01,NULL,Production Technician I,Production,Female,White,0,1,2020,0,76,0,55+,Fully Meets,Low Value,Junior,2,1,3,Medium
1490,Joanna Arias,2019-08-13,NULL,Production Technician I,Production,Female,White,0,1,2019,0,49,0,55+,Needs Improvement,Low Value,Junior,1,1,1,Low
1491,Tristian Wilcox,2020-03-09,NULL,Production Technician I,Production,Female,Hispanic,0,1,2020,0,38,0,35-44,Exceeds,Low Value,Junior,2,4,4,High risk
1492,Zoey Spence,2020-05-06,NULL,Production Technician II,Production,Male,Other,0,1,2020,0,65,0,55+,Exceeds,Low Value,Junior,2,1,4,High risk
1493,Bradley Barnes,2022-08-03,NULL,Production Technician II,Production,Male,Black,0,1,2022,0,42,0,45-54,Fully Meets,Low Value,Junior,3,3,3,High risk
1494,Juliana Schroeder,2018-10-13,2019-12-04,Production Technician II,Production,Female,Hispanic,417,0,2018,2019,69,70,55+,Fully Meets,Low Value,Junior,3,1,3,High risk
1495,Yasmin Warren,2021-07-04,NULL,Production Technician II,Production,Male,Hispanic,0,1,2021,0,50,0,45-54,Fully Meets,Low Value,Junior,2,3,3,High risk
1496,Izabella Barron,2019-04-30,2020-05-04,Production Technician II,Production,Male,White,370,0,2019,2020,69,70,55+,Fully Meets,Low Value,Junior,3,1,3,High risk
1497,Victoria Soto,2020-11-03,NULL,Production Technician II,Production,Male,Black,0,1,2020,0,25,0,25-34,Needs Improvement,Low Value,Junior,2,2,1,Medium
1498,Cody Beard,2022-08-15,2022-08-20,Production Technician I,Production,Female,Black,5,0,2022,2022,78,78,55+,Exceeds,Low Value,Junior,4,1,4,High risk
1499,Abigayle Mccann,2022-02-26,2022-10-16,Production Technician I,Production,Female,Other,232,0,2022,2022,47,47,45-54,Fully Meets,Low Value,Junior,4,3,3,High risk
1500,Brenden Marks,2019-05-13,NULL,Production Technician I,Production,Female,Hispanic,0,1,2019,0,34,0,35-44,Fully Meets,Low Value,Junior,1,4,3,High risk
1501,Jaqueline Gallagher,2021-10-24,2022-10-03,Production Technician I,Production,Male,Hispanic,344,0,2021,2022,22,23,25-34,Fully Meets,Low Value,Junior,3,2,3,High risk
1502,Abagail Banks,2021-05-10,2023-04-10,Production Technician I,Production,Male,White,700,0,2021,2023,35,37,35-44,Fully Meets,Low Value,Junior,3,4,3,High risk
1503,Nickolas Guzman,2021-06-13,2021-06-20,Production Technician I,Production,Female,Black,7,0,2021,2021,36,36,35-44,Fully Meets,Low Value,Junior,4,4,3,High risk
1504,Guillermo Rose,2019-11-04,2021-07-28,Production Technician I,Production,Female,Other,632,0,2019,2021,48,50,45-54,Needs Improvement,Low Value,Junior,3,3,1,High risk
1505,Moises Brock,2020-01-29,NULL,Production Technician I,Production,Female,Other,0,1,2020,0,78,0,55+,Exceeds,Low Value,Junior,2,1,4,High risk
1506,Hayden Richmond,2018-09-05,2020-09-08,Production Technician I,Production,Female,Hispanic,734,0,2018,2020,46,48,45-54,Exceeds,Medium Value,Junior,3,3,4,High risk
1507,Evelin Sellers,2021-07-21,NULL,Production Technician I,Production,Female,Black,0,1,2021,0,25,0,25-34,Fully Meets,Low Value,Junior,2,2,3,High risk
1508,Dereon Hayes,2023-05-20,NULL,Production Technician I,Production,Female,White,0,1,2023,0,59,0,55+,Fully Meets,Low Value,Junior,3,1,3,High risk
1509,Marlee Mathis,2022-05-16,NULL,Production Technician I,Production,Female,Other,0,1,2022,0,62,0,55+,Fully Meets,Low Value,Junior,3,1,3,High risk
1510,Alice House,2021-03-15,NULL,Production Technician I,Production,Female,Black,0,1,2021,0,41,0,45-54,Fully Meets,Low Value,Junior,2,3,3,High risk
1511,Jonathon Thompson,2023-06-26,2023-07-30,Production Technician I,Production,Female,Hispanic,34,0,2023,2023,28,28,25-34,Fully Meets,Low Value,Junior,4,2,3,High risk
1512,Kendal Abbott,2019-10-11,2021-04-24,Production Technician I,Production,Female,Asian,561,0,2019,2021,37,39,35-44,Fully Meets,Low Value,Junior,3,4,3,High risk
1513,Holly Taylor,2019-12-21,NULL,Production Technician II,Production,Male,Other,0,1,2019,0,26,0,25-34,Fully Meets,Low Value,Junior,1,2,3,Medium
1514,Hadassah Blackburn,2022-07-15,NULL,Production Technician II,Production,Male,Hispanic,0,1,2022,0,39,0,35-44,Fully Meets,Low Value,Junior,3,4,3,High risk
1515,Shaylee Hall,2018-09-26,NULL,Production Technician II,Production,Female,Other,0,1,2018,0,21,0,25-34,Fully Meets,Low Value,Junior,1,2,3,Medium
1516,Richard Nelson,2022-10-16,NULL,Production Technician II,Production,Male,Hispanic,0,1,2022,0,79,0,55+,Fully Meets,Low Value,Junior,3,1,3,High risk
1517,Leyla Davila,2021-12-02,2022-04-25,Production Technician II,Production,Male,White,144,0,2021,2022,35,36,35-44,Fully Meets,Low Value,Junior,3,4,3,High risk
1518,Kolten Calhoun,2019-03-07,2023-03-06,Production Technician II,Production,Male,White,1460,0,2019,2023,44,48,45-54,Fully Meets,Medium Value,Mid,2,3,3,High risk
1519,Camille Livingston,2023-05-02,2023-07-26,Production Technician I,Production,Female,Asian,85,0,2023,2023,52,52,45-54,Fully Meets,Low Value,Junior,4,3,3,High risk
