Employee ID,Training Program Name,Trainer,Training Date,Training Year,Training Month,Training Quarter,Training Outcome,Is Completed,Is Passed,Training Count Per Employee,Training Duration Days,Training Hours,Training Cost,Cost per Day,Program Popularity,Trainer Effectiveness
2695,Customer Service,Grant Long,2023-01-25,2023,1,Q1,Passed,0,1,1,2,16,123.83,61.91,565,1
1158,Customer Service,Grant Rodriguez,2022-09-14,2022,9,Q3,Completed,1,0,1,3,24,154.71,51.57,565,1
3012,Technical Skills,Gregg Foster,2022-09-22,2022,9,Q3,Failed,0,0,1,3,24,494.02,164.67,579,0
2702,Communication Skills,Gregg Jacobs,2022-09-05,2022,9,Q3,Completed,1,0,1,1,8,328.74,328.74,673,1
1315,Communication Skills,Gregory Davis,2023-07-29,2023,7,Q3,Failed,0,0,1,4,32,761.63,190.41,673,0
2404,Project Management,Gregory Fowler,2023-04-21,2023,4,Q2,Failed,0,0,1,3,24,561.63,187.21,609,0
2056,Technical Skills,Gregory Garcia,2023-02-02,2023,2,Q1,Failed,0,0,1,1,8,190.55,190.55,579,0
1886,Customer Service,Gregory Henderson,2023-06-10,2023,6,Q2,Completed,1,0,1,1,8,349.8,349.8,565,1
1834,Technical Skills,Gregory Kline,2023-03-11,2023,3,Q1,Incomplete,0,0,1,1,8,845.82,845.82,579,0
3516,Technical Skills,Gregory Kramer,2023-06-22,2023,6,Q2,Incomplete,0,0,1,1,8,570.42,570.42,579,0
1227,Communication Skills,Gregory Pratt,2023-05-15,2023,5,Q2,Failed,0,0,1,3,24,669.19,223.06,673,0
2128,Project Management,Gregory Smith,2022-12-22,2022,12,Q4,Passed,0,1,1,2,16,168.47,84.23,609,1
2103,Technical Skills,Gregory Wells,2022-09-06,2022,9,Q3,Incomplete,0,0,1,3,24,958.29,319.43,579,0
1313,Leadership Development,Gregory Woodward,2022-10-25,2022,10,Q4,Incomplete,0,0,1,5,40,786.98,157.4,574,0
3342,Leadership Development,Guy Cuevas,2022-11-15,2022,11,Q4,Failed,0,0,1,4,32,583.66,145.91,574,0
3832,Leadership Development,Gwendolyn Keller,2023-01-10,2023,1,Q1,Incomplete,0,0,1,4,32,770.38,192.59,574,0
1412,Project Management,Gwendolyn Sullivan,2022-08-24,2022,8,Q3,Incomplete,0,0,1,4,32,544.19,136.05,609,0
2551,Communication Skills,Hannah Berry,2023-08-02,2023,8,Q3,Completed,1,0,1,2,16,985,492.5,673,1
1916,Technical Skills,Hannah Cortez,2022-09-28,2022,9,Q3,Incomplete,0,0,1,1,8,331.66,331.66,579,0
3185,Communication Skills,Hannah Hernandez,2022-11-28,2022,11,Q4,Passed,0,1,1,3,24,491.87,163.96,673,1
3072,Project Management,Hannah Le,2023-01-19,2023,1,Q1,Failed,0,0,1,1,8,230.6,230.6,609,0
1929,Customer Service,Hannah Mays,2023-08-04,2023,8,Q3,Failed,0,0,1,3,24,312.56,104.19,565,0
2954,Project Management,Hannah Mitchell,2022-10-23,2022,10,Q4,Passed,0,1,1,2,16,833.13,416.56,609,1
3086,Communication Skills,Hannah Ortiz,2023-06-27,2023,6,Q2,Incomplete,0,0,1,2,16,288.09,144.04,673,0
2125,Communication Skills,Hannah Smith,2022-08-19,2022,8,Q3,Incomplete,0,0,1,2,16,486.63,243.31,673,0
3744,Communication Skills,Hannah Trevino,2023-05-23,2023,5,Q2,Completed,1,0,1,1,8,716.39,716.39,673,1
2738,Communication Skills,Harold Harper,2022-10-01,2022,10,Q4,Incomplete,0,0,1,5,40,880.42,176.08,673,0
2339,Leadership Development,Harold Miller,2022-12-02,2022,12,Q4,Failed,0,0,1,5,40,369.94,73.99,574,0
2197,Technical Skills,Harry Gibson,2023-03-17,2023,3,Q1,Passed,0,1,1,2,16,724.83,362.42,579,1
2980,Customer Service,Harry Hernandez,2023-02-17,2023,2,Q1,Passed,0,1,1,4,32,970.09,242.52,565,1
2909,Technical Skills,Heather Baker,2023-05-12,2023,5,Q2,Passed,0,1,1,4,32,818.39,204.6,579,1
2396,Project Management,Heather Barrett,2022-11-22,2022,11,Q4,Completed,1,0,1,5,40,887.46,177.49,609,1
1442,Technical Skills,Heather Butler,2023-02-21,2023,2,Q1,Incomplete,0,0,1,3,24,367.56,122.52,579,0
2975,Leadership Development,Heather Cruz,2023-07-12,2023,7,Q3,Completed,1,0,1,5,40,551.76,110.35,574,1
3463,Technical Skills,Heather Edwards,2022-08-29,2022,8,Q3,Incomplete,0,0,1,4,32,926.19,231.55,579,0
1092,Communication Skills,Heather Gutierrez,2022-09-20,2022,9,Q3,Completed,1,0,1,5,40,971.46,194.29,673,1
3913,Technical Skills,Heather Hahn,2022-11-28,2022,11,Q4,Failed,0,0,1,4,32,387.35,96.84,579,0
2566,Project Management,Heather Henry,2023-07-29,2023,7,Q3,Incomplete,0,0,1,5,40,327.37,65.47,609,0
3332,Technical Skills,Heather Hoover,2023-02-09,2023,2,Q1,Completed,1,0,1,5,40,385.68,77.14,579,1
1565,Customer Service,Heather Jones,2022-12-03,2022,12,Q4,Completed,1,0,1,3,24,337.52,112.51,565,1
1150,Project Management,Heather Murillo,2023-06-03,2023,6,Q2,Incomplete,0,0,1,5,40,797.35,159.47,609,0
2050,Communication Skills,Heather Nunez,2022-12-13,2022,12,Q4,Completed,1,0,1,3,24,904.54,301.51,673,1
1456,Customer Service,Heather Peters,2022-09-30,2022,9,Q3,Incomplete,0,0,1,3,24,456.95,152.32,565,0
1441,Customer Service,Heather Price,2022-10-23,2022,10,Q4,Incomplete,0,0,1,4,32,758.41,189.6,565,0
1005,Communication Skills,Heather Shaffer,2023-05-12,2023,5,Q2,Passed,0,1,1,4,32,145.99,36.5,673,1
1039,Customer Service,Heather Silva,2023-01-24,2023,1,Q1,Passed,0,1,1,5,40,520.41,104.08,565,1
1538,Leadership Development,Heather Tucker,2022-10-21,2022,10,Q4,Failed,0,0,1,3,24,854.47,284.82,574,0
1977,Leadership Development,Heather Tucker,2023-05-26,2023,5,Q2,Incomplete,0,0,1,5,40,781.27,156.25,574,0
1715,Leadership Development,Hector Hinton,2023-02-17,2023,2,Q1,Incomplete,0,0,1,3,24,788.64,262.88,574,0
2017,Communication Skills,Heidi Chavez,2022-12-03,2022,12,Q4,Incomplete,0,0,1,4,32,397.01,99.25,673,0
3031,Technical Skills,Heidi Cole,2022-12-31,2022,12,Q4,Incomplete,0,0,1,2,16,783.36,391.68,579,0
2658,Technical Skills,Henry Brown,2023-06-29,2023,6,Q2,Passed,0,1,1,1,8,471.89,471.89,579,1
2942,Technical Skills,Henry Fowler,2023-02-20,2023,2,Q1,Incomplete,0,0,1,2,16,858.29,429.14,579,0
3689,Communication Skills,Henry Hines,2023-02-25,2023,2,Q1,Passed,0,1,1,1,8,734.94,734.94,673,1
2418,Technical Skills,Henry Kelly,2023-01-27,2023,1,Q1,Failed,0,0,1,5,40,966.19,193.24,579,0
2517,Technical Skills,Herbert Perez,2023-04-01,2023,4,Q2,Incomplete,0,0,1,5,40,826.65,165.33,579,0
3430,Project Management,Holly Elliott,2022-12-15,2022,12,Q4,Completed,1,0,1,3,24,663.78,221.26,609,1
1778,Project Management,Holly Roth,2022-09-01,2022,9,Q3,Passed,0,1,1,3,24,803.94,267.98,609,1
3432,Project Management,Holly Sloan,2023-04-18,2023,4,Q2,Passed,0,1,1,2,16,820.33,410.17,609,1
3905,Project Management,Holly Stewart,2022-12-18,2022,12,Q4,Failed,0,0,1,3,24,233.22,77.74,609,0
2323,Project Management,Hunter Garcia,2022-12-30,2022,12,Q4,Incomplete,0,0,1,3,24,964.4,321.47,609,0
3178,Communication Skills,Ian Baker,2023-05-02,2023,5,Q2,Incomplete,0,0,1,3,24,708.78,236.26,673,0
3643,Leadership Development,Ian Bennett,2023-03-27,2023,3,Q1,Completed,1,0,1,4,32,712.43,178.11,574,1
3262,Communication Skills,Ian Brown,2023-05-10,2023,5,Q2,Passed,0,1,1,4,32,959.73,239.93,673,1
2222,Project Management,Ian Martin,2023-06-04,2023,6,Q2,Failed,0,0,1,3,24,303.01,101,609,0
3594,Leadership Development,Ian Martinez,2023-05-05,2023,5,Q2,Passed,0,1,1,5,40,472.64,94.53,574,1
2869,Leadership Development,Ian Simon,2023-05-04,2023,5,Q2,Completed,1,0,1,2,16,422.63,211.31,574,1
2784,Customer Service,Ian Snow,2022-09-08,2022,9,Q3,Completed,1,0,1,5,40,427.99,85.6,565,1
1806,Communication Skills,Isaac Baker,2023-07-27,2023,7,Q3,Passed,0,1,1,3,24,176.2,58.73,673,1
1107,Technical Skills,Isaac Burke,2023-01-26,2023,1,Q1,Failed,0,0,1,2,16,231.28,115.64,579,0
3723,Communication Skills,Isabel Little,2022-09-06,2022,9,Q3,Completed,1,0,1,1,8,457.17,457.17,673,1
2667,Leadership Development,Isaiah Oconnell DDS,2023-02-05,2023,2,Q1,Passed,0,1,1,4,32,821.39,205.35,574,1
2502,Technical Skills,Ivan Garcia,2022-08-08,2022,8,Q3,Passed,0,1,1,3,24,971.57,323.86,579,1
1504,Technical Skills,Ivan Patton,2023-06-20,2023,6,Q2,Failed,0,0,1,4,32,684.08,171.02,579,0
1206,Technical Skills,Jackie Johnson,2023-07-20,2023,7,Q3,Passed,0,1,1,5,40,391.85,78.37,579,1
1179,Technical Skills,Jackson Stanley,2023-02-11,2023,2,Q1,Passed,0,1,1,2,16,229.05,114.53,579,1
2795,Customer Service,Jaclyn Cordova,2023-04-30,2023,4,Q2,Failed,0,0,1,4,32,457.74,114.44,565,0
3925,Leadership Development,Jacob Forbes,2023-02-12,2023,2,Q1,Failed,0,0,1,1,8,386.55,386.55,574,0
3702,Leadership Development,Jacob Fox,2023-02-15,2023,2,Q1,Failed,0,0,1,3,24,346.28,115.43,574,0
2591,Customer Service,Jacob Johnson,2022-10-06,2022,10,Q4,Completed,1,0,1,2,16,745.31,372.65,565,1
3585,Communication Skills,Jacob Lee,2023-02-14,2023,2,Q1,Completed,1,0,1,4,32,107.48,26.87,673,1
2651,Customer Service,Jacob Moore,2023-06-12,2023,6,Q2,Completed,1,0,1,3,24,236.69,78.9,565,1
3106,Communication Skills,Jacob Reese,2023-05-06,2023,5,Q2,Incomplete,0,0,1,3,24,957.31,319.1,673,0
2868,Leadership Development,Jacob Richards,2023-06-17,2023,6,Q2,Failed,0,0,1,5,40,866.79,173.36,574,0
3729,Customer Service,Jacob Roach,2022-12-12,2022,12,Q4,Failed,0,0,1,1,8,693.56,693.56,565,0
3957,Communication Skills,Jacob Soto,2023-06-22,2023,6,Q2,Passed,0,1,1,3,24,724.95,241.65,673,1
3638,Customer Service,Jacob White,2023-01-01,2023,1,Q1,Completed,1,0,1,3,24,370.79,123.6,565,1
1774,Customer Service,Jacob Wilson,2023-06-08,2023,6,Q2,Failed,0,0,1,5,40,643.22,128.64,565,0
1064,Leadership Development,Jacqueline Barton,2022-10-06,2022,10,Q4,Passed,0,1,1,1,8,819.86,819.86,574,1
1839,Leadership Development,Jacqueline Kelly,2022-08-16,2022,8,Q3,Incomplete,0,0,1,2,16,645.16,322.58,574,0
2000,Technical Skills,Jacqueline Maxwell,2023-03-20,2023,3,Q1,Incomplete,0,0,1,3,24,236.34,78.78,579,0
1505,Leadership Development,Jacqueline Mclaughlin,2023-05-08,2023,5,Q2,Passed,0,1,1,2,16,204.1,102.05,574,1
3116,Project Management,Jacqueline Thornton,2022-08-23,2022,8,Q3,Failed,0,0,1,4,32,323.12,80.78,609,0
2158,Communication Skills,Jaime Brown,2023-04-06,2023,4,Q2,Failed,0,0,1,1,8,989.3,989.3,673,0
3780,Customer Service,James Allen,2023-08-02,2023,8,Q3,Failed,0,0,1,2,16,658.27,329.13,565,0
3307,Leadership Development,James Benton,2023-01-28,2023,1,Q1,Passed,0,1,1,5,40,837.16,167.43,574,1
1687,Customer Service,James Brown,2023-02-24,2023,2,Q1,Failed,0,0,1,4,32,455.1,113.78,565,0
2477,Leadership Development,James Dixon,2022-10-26,2022,10,Q4,Passed,0,1,1,4,32,961.47,240.37,574,1
1346,Technical Skills,James Dominguez,2023-07-02,2023,7,Q3,Failed,0,0,1,2,16,501.64,250.82,579,0
3240,Project Management,James Evans,2022-10-15,2022,10,Q4,Passed,0,1,1,3,24,801.31,267.1,609,1
2211,Leadership Development,James Fox,2022-11-21,2022,11,Q4,Completed,1,0,1,3,24,906.62,302.21,574,1
1437,Leadership Development,James Garcia,2022-12-28,2022,12,Q4,Passed,0,1,1,3,24,537.12,179.04,574,1
2540,Project Management,James Gibson,2022-10-12,2022,10,Q4,Failed,0,0,1,2,16,602.26,301.13,609,0
3696,Technical Skills,James Gonzalez,2023-01-13,2023,1,Q1,Passed,0,1,1,2,16,299.59,149.79,579,1
3737,Customer Service,James Green DVM,2022-11-17,2022,11,Q4,Failed,0,0,1,1,8,157.8,157.8,565,0
1981,Leadership Development,James Gross,2022-08-10,2022,8,Q3,Passed,0,1,1,1,8,676.42,676.42,574,1
3117,Communication Skills,James Haley,2023-04-16,2023,4,Q2,Passed,0,1,1,5,40,461.57,92.31,673,1
3198,Communication Skills,James Haynes,2023-06-01,2023,6,Q2,Completed,1,0,1,2,16,445.34,222.67,673,1
3150,Customer Service,James Hudson,2023-01-28,2023,1,Q1,Failed,0,0,1,4,32,781.04,195.26,565,0
3411,Customer Service,James Johnson,2023-05-31,2023,5,Q2,Incomplete,0,0,1,5,40,961.53,192.31,565,0.5
2243,Leadership Development,James Johnson,2022-12-30,2022,12,Q4,Passed,0,1,1,4,32,242.22,60.55,574,0.5
1809,Communication Skills,James Kelley,2022-08-15,2022,8,Q3,Incomplete,0,0,1,5,40,488.94,97.79,673,0
1185,Project Management,James Larson,2022-09-22,2022,9,Q3,Failed,0,0,1,5,40,957.9,191.58,609,0
3668,Customer Service,James Lee,2022-11-28,2022,11,Q4,Completed,1,0,1,4,32,265.55,66.39,565,1
3636,Communication Skills,James Lopez,2022-08-26,2022,8,Q3,Passed,0,1,1,3,24,795.72,265.24,673,1
1725,Customer Service,James Mccormick,2023-01-16,2023,1,Q1,Completed,1,0,1,1,8,743.28,743.28,565,1
3339,Customer Service,James Mclean,2023-02-02,2023,2,Q1,Failed,0,0,1,4,32,986.69,246.67,565,0
3401,Project Management,James Owens,2023-04-25,2023,4,Q2,Passed,0,1,1,5,40,605.29,121.06,609,1
2590,Leadership Development,James Pearson,2023-06-14,2023,6,Q2,Incomplete,0,0,1,3,24,606.76,202.25,574,0
3077,Project Management,James Peck,2022-10-31,2022,10,Q4,Failed,0,0,1,3,24,726.88,242.29,609,0
3988,Project Management,James Perez,2023-02-01,2023,2,Q1,Passed,0,1,1,5,40,190.07,38.01,609,0.6666666667
1128,Communication Skills,James Perez,2023-05-17,2023,5,Q2,Incomplete,0,0,1,1,8,773.8,773.8,673,0.6666666667
3494,Technical Skills,James Perez,2023-02-11,2023,2,Q1,Completed,1,0,1,2,16,910.45,455.23,579,0.6666666667
1047,Project Management,James Phelps,2022-11-27,2022,11,Q4,Passed,0,1,1,2,16,606.63,303.31,609,1
1050,Customer Service,James Reed,2023-08-03,2023,8,Q3,Completed,1,0,1,1,8,846.43,846.43,565,1
2689,Project Management,James Reid,2023-07-12,2023,7,Q3,Passed,0,1,1,1,8,812.6,812.6,609,1
3743,Leadership Development,James Riley,2022-11-17,2022,11,Q4,Passed,0,1,1,3,24,439.3,146.43,574,1
2445,Leadership Development,James Spencer Jr.,2023-05-11,2023,5,Q2,Failed,0,0,1,1,8,833.89,833.89,574,0
3938,Technical Skills,James Vasquez,2023-07-30,2023,7,Q3,Completed,1,0,1,2,16,892.83,446.42,579,1
1639,Communication Skills,James Wagner,2023-01-21,2023,1,Q1,Completed,1,0,1,5,40,359.87,71.97,673,1
1423,Communication Skills,James Welch,2023-03-15,2023,3,Q1,Passed,0,1,1,3,24,255.55,85.18,673,1
2131,Project Management,James Williams,2023-01-21,2023,1,Q1,Passed,0,1,1,5,40,591.83,118.37,609,1
3615,Communication Skills,James Young,2022-12-17,2022,12,Q4,Passed,0,1,1,4,32,701.34,175.34,673,1
1370,Leadership Development,Jamie Davis MD,2022-09-06,2022,9,Q3,Incomplete,0,0,1,1,8,850.28,850.28,574,0
3533,Leadership Development,Jamie Dougherty,2023-05-11,2023,5,Q2,Completed,1,0,1,4,32,418.4,104.6,574,1
2458,Customer Service,Jamie Frazier,2023-05-20,2023,5,Q2,Failed,0,0,1,5,40,912.62,182.52,565,0
2804,Leadership Development,Jamie Kim,2023-01-26,2023,1,Q1,Completed,1,0,1,5,40,483.07,96.61,574,1
1987,Communication Skills,Jamie Mays,2023-06-27,2023,6,Q2,Failed,0,0,1,2,16,844.93,422.46,673,0
1670,Leadership Development,Jamie Riley,2023-02-01,2023,2,Q1,Failed,0,0,1,5,40,939.02,187.8,574,0
3936,Communication Skills,Jamie Taylor,2023-05-14,2023,5,Q2,Completed,1,0,1,4,32,283.29,70.82,673,1
3164,Project Management,Jane Romero,2023-02-10,2023,2,Q1,Passed,0,1,1,3,24,981.17,327.06,609,1
3061,Technical Skills,Janet Brady,2022-09-10,2022,9,Q3,Incomplete,0,0,1,5,40,602.56,120.51,579,0
1452,Technical Skills,Janet Schneider,2022-09-04,2022,9,Q3,Passed,0,1,1,4,32,320.38,80.09,579,1
3537,Leadership Development,Janice Leblanc,2023-02-06,2023,2,Q1,Completed,1,0,1,4,32,853.77,213.44,574,1
3733,Communication Skills,Jared Martin,2023-06-04,2023,6,Q2,Incomplete,0,0,1,1,8,246.16,246.16,673,0
3708,Customer Service,Jared Mcclain,2023-01-03,2023,1,Q1,Passed,0,1,1,4,32,136.15,34.04,565,1
3616,Customer Service,Jared Moses,2023-01-30,2023,1,Q1,Incomplete,0,0,1,4,32,134.93,33.73,565,0
1756,Communication Skills,Jared Spence,2023-04-22,2023,4,Q2,Failed,0,0,1,1,8,849.36,849.36,673,0
1255,Customer Service,Jasmin Flynn,2022-10-23,2022,10,Q4,Passed,0,1,1,2,16,693.25,346.63,565,1
1089,Technical Skills,Jasmin Walker,2023-05-27,2023,5,Q2,Passed,0,1,1,2,16,697.28,348.64,579,1
1282,Leadership Development,Jasmine Conner,2023-02-20,2023,2,Q1,Passed,0,1,1,4,32,376,94,574,1
2972,Leadership Development,Jasmine George,2023-03-01,2023,3,Q1,Passed,0,1,1,1,8,788.69,788.69,574,1
2183,Communication Skills,Jasmine Parks,2023-04-23,2023,4,Q2,Completed,1,0,1,3,24,287.3,95.77,673,1
3074,Leadership Development,Jason Brewer,2023-07-03,2023,7,Q3,Passed,0,1,1,1,8,356.98,356.98,574,1
3748,Customer Service,Jason Chan,2022-12-23,2022,12,Q4,Failed,0,0,1,5,40,588.88,117.78,565,0
2923,Technical Skills,Jason Clayton,2022-10-15,2022,10,Q4,Failed,0,0,1,4,32,632.73,158.18,579,0
1873,Technical Skills,Jason Faulkner,2023-03-02,2023,3,Q1,Incomplete,0,0,1,3,24,373.67,124.56,579,0
3562,Project Management,Jason Gallegos,2023-01-02,2023,1,Q1,Failed,0,0,1,3,24,808.05,269.35,609,0
2236,Customer Service,Jason Garcia,2023-07-13,2023,7,Q3,Passed,0,1,1,2,16,144.74,72.37,565,1
1483,Communication Skills,Jason Gibson,2022-08-22,2022,8,Q3,Incomplete,0,0,1,4,32,168.71,42.18,673,0
1391,Leadership Development,Jason Jones,2023-02-05,2023,2,Q1,Completed,1,0,1,3,24,146.48,48.83,574,1
3732,Technical Skills,Jason Lane,2022-12-09,2022,12,Q4,Incomplete,0,0,1,5,40,695.42,139.08,579,0
1451,Communication Skills,Jason Leonard,2022-10-25,2022,10,Q4,Completed,1,0,1,2,16,387.11,193.56,673,1
1622,Communication Skills,Jason Martinez,2022-12-17,2022,12,Q4,Passed,0,1,1,4,32,344.06,86.02,673,1
2523,Customer Service,Jason Mcmahon,2023-06-28,2023,6,Q2,Incomplete,0,0,1,4,32,391.4,97.85,565,0
3845,Project Management,Jason Mendoza,2022-08-17,2022,8,Q3,Passed,0,1,1,5,40,546.24,109.25,609,1
1629,Leadership Development,Jason Moore,2023-07-18,2023,7,Q3,Failed,0,0,1,2,16,615.28,307.64,574,0
1046,Leadership Development,Jason Morgan,2023-07-28,2023,7,Q3,Failed,0,0,1,2,16,211.39,105.69,574,0
2019,Technical Skills,Jason Morris,2022-10-06,2022,10,Q4,Completed,1,0,1,2,16,789.2,394.6,579,1
2654,Communication Skills,Jason Parker,2023-03-18,2023,3,Q1,Passed,0,1,1,3,24,428.13,142.71,673,1
2283,Leadership Development,Jason Salas,2023-04-23,2023,4,Q2,Failed,0,0,1,1,8,183.88,183.88,574,0
3069,Technical Skills,Jason Smith,2023-05-10,2023,5,Q2,Incomplete,0,0,1,1,8,767.33,767.33,579,0
3599,Leadership Development,Jason Taylor,2023-03-02,2023,3,Q1,Completed,1,0,1,5,40,918.86,183.77,574,1
2609,Communication Skills,Jason Velez,2022-09-04,2022,9,Q3,Passed,0,1,1,1,8,484.08,484.08,673,1
3774,Leadership Development,Jason Wells,2023-02-04,2023,2,Q1,Passed,0,1,1,5,40,569.42,113.88,574,1
1604,Communication Skills,Jason Williams,2023-02-08,2023,2,Q1,Passed,0,1,1,3,24,999.97,333.32,673,1
3204,Communication Skills,Javier Cohen,2022-08-09,2022,8,Q3,Passed,0,1,1,1,8,291.9,291.9,673,1
2530,Technical Skills,Jay Ball,2022-12-11,2022,12,Q4,Failed,0,0,1,4,32,723.57,180.89,579,0
2919,Technical Skills,Jay Lopez,2023-04-23,2023,4,Q2,Failed,0,0,1,1,8,195.63,195.63,579,0
1045,Customer Service,Jay Wilkins,2023-06-11,2023,6,Q2,Completed,1,0,1,2,16,690.41,345.2,565,1
1974,Project Management,Jean Lee,2022-10-08,2022,10,Q4,Incomplete,0,0,1,2,16,677.45,338.73,609,0
1497,Technical Skills,Jeanette Kirby,2022-08-23,2022,8,Q3,Completed,1,0,1,3,24,140.78,46.93,579,1
3646,Communication Skills,Jeanne Turner,2023-07-22,2023,7,Q3,Failed,0,0,1,4,32,533.61,133.4,673,0
2644,Customer Service,Jeff Martin,2023-04-01,2023,4,Q2,Incomplete,0,0,1,1,8,150.96,150.96,565,0
1157,Technical Skills,Jeffery Brown,2022-10-11,2022,10,Q4,Passed,0,1,1,1,8,276.47,276.47,579,1
2515,Technical Skills,Jeffery Johnston,2023-07-19,2023,7,Q3,Passed,0,1,1,1,8,190.1,190.1,579,1
3763,Technical Skills,Jeffery Kim,2022-11-13,2022,11,Q4,Incomplete,0,0,1,1,8,775.59,775.59,579,0
3066,Communication Skills,Jeffery Phillips,2022-10-18,2022,10,Q4,Failed,0,0,1,3,24,258.73,86.24,673,0
3795,Project Management,Jeffrey Edwards,2023-01-25,2023,1,Q1,Passed,0,1,1,1,8,954.02,954.02,609,1
3754,Technical Skills,Jeffrey Gonzales,2023-03-08,2023,3,Q1,Incomplete,0,0,1,4,32,132.52,33.13,579,0
3256,Customer Service,Jeffrey Gutierrez,2023-04-01,2023,4,Q2,Failed,0,0,1,4,32,202.81,50.7,565,0
1224,Project Management,Jeffrey Harvey,2023-03-18,2023,3,Q1,Incomplete,0,0,1,5,40,598.72,119.74,609,0
1161,Technical Skills,Jeffrey Hester,2022-11-13,2022,11,Q4,Passed,0,1,1,5,40,926.85,185.37,579,1
3313,Technical Skills,Jeffrey Higgins,2023-03-30,2023,3,Q1,Failed,0,0,1,1,8,705.95,705.95,579,0
1196,Communication Skills,Jeffrey Marshall,2023-02-28,2023,2,Q1,Completed,1,0,1,5,40,355.3,71.06,673,1
3658,Leadership Development,Jeffrey Moreno,2022-08-18,2022,8,Q3,Incomplete,0,0,1,2,16,799.88,399.94,574,0
3659,Leadership Development,Jeffrey Olson,2023-01-27,2023,1,Q1,Passed,0,1,1,5,40,242.87,48.57,574,1
3904,Project Management,Jeffrey Roberts,2023-06-17,2023,6,Q2,Passed,0,1,1,5,40,339.73,67.95,609,1
3222,Communication Skills,Jeffrey Robinson,2022-09-25,2022,9,Q3,Completed,1,0,1,3,24,433.67,144.56,673,1
1707,Customer Service,Jeffrey Williams,2023-05-26,2023,5,Q2,Passed,0,1,1,3,24,496.31,165.44,565,1
1842,Communication Skills,Jenna Parks,2023-07-19,2023,7,Q3,Completed,1,0,1,3,24,129.49,43.16,673,1
3475,Customer Service,Jenna Sherman,2022-11-02,2022,11,Q4,Passed,0,1,1,2,16,648.76,324.38,565,1
3018,Communication Skills,Jenna Waters,2023-04-02,2023,4,Q2,Passed,0,1,1,1,8,980.49,980.49,673,1
3605,Communication Skills,Jennifer Armstrong,2022-11-17,2022,11,Q4,Passed,0,1,1,2,16,102.92,51.46,673,1
2432,Customer Service,Jennifer Austin,2022-08-17,2022,8,Q3,Failed,0,0,1,1,8,353.71,353.71,565,0
1091,Customer Service,Jennifer Bailey,2022-10-20,2022,10,Q4,Incomplete,0,0,1,2,16,213.91,106.95,565,0
1183,Technical Skills,Jennifer Beasley,2023-07-16,2023,7,Q3,Incomplete,0,0,1,4,32,351.35,87.84,579,0
1640,Communication Skills,Jennifer Bell,2023-02-01,2023,2,Q1,Completed,1,0,1,1,8,881.51,881.51,673,1
2913,Communication Skills,Jennifer Bray,2022-12-01,2022,12,Q4,Completed,1,0,1,3,24,989.75,329.92,673,1
3482,Technical Skills,Jennifer Brown,2023-03-03,2023,3,Q1,Failed,0,0,1,1,8,627.11,627.11,579,0
2934,Technical Skills,Jennifer Castro,2023-03-14,2023,3,Q1,Passed,0,1,1,4,32,927.08,231.77,579,1
2292,Communication Skills,Jennifer Cline MD,2023-03-11,2023,3,Q1,Completed,1,0,1,3,24,894.38,298.13,673,1
1729,Technical Skills,Jennifer Diaz,2023-03-22,2023,3,Q1,Incomplete,0,0,1,2,16,386.87,193.44,579,0
1446,Communication Skills,Jennifer Estrada,2023-02-06,2023,2,Q1,Passed,0,1,1,3,24,207.17,69.06,673,1
1411,Technical Skills,Jennifer Ferguson,2022-12-14,2022,12,Q4,Incomplete,0,0,1,1,8,690.75,690.75,579,0
2453,Technical Skills,Jennifer Fox,2022-11-28,2022,11,Q4,Incomplete,0,0,1,3,24,285.55,95.18,579,0
1903,Project Management,Jennifer Garcia,2023-05-27,2023,5,Q2,Completed,1,0,1,4,32,699.97,174.99,609,1
1571,Project Management,Jennifer Gonzales,2023-03-15,2023,3,Q1,Completed,1,0,1,2,16,379.68,189.84,609,1
2521,Project Management,Jennifer Gutierrez,2022-11-18,2022,11,Q4,Completed,1,0,1,1,8,599.41,599.41,609,1
1198,Project Management,Jennifer Hayes,2023-06-19,2023,6,Q2,Failed,0,0,1,1,8,140.82,140.82,609,0
2413,Communication Skills,Jennifer Henderson,2022-09-01,2022,9,Q3,Failed,0,0,1,1,8,193.51,193.51,673,0
3753,Project Management,Jennifer Hunter,2022-09-19,2022,9,Q3,Failed,0,0,1,1,8,741.95,741.95,609,0
1350,Leadership Development,Jennifer Jimenez,2023-01-29,2023,1,Q1,Incomplete,0,0,1,2,16,610.06,305.03,574,0
